id,date,time,currency,importance,event,actual,forecast,previous
0,01/04/2022,00:00,USD,low,OPEC Crude Oil Production Algeria (Barrel),0.97M,,0.97M
1,01/04/2022,00:00,USD,low,OPEC Crude Oil Production Congo (Barrel),0.27M,,0.26M
2,01/04/2022,00:00,USD,low,OPEC Crude Oil Production Gabon (Barrel),0.20M,,0.19M
3,01/04/2022,00:00,USD,low,OPEC Crude Oil Production Guinea (Barrel),0.08M,,0.10M
4,01/04/2022,00:00,USD,low,OPEC Crude oil Production Iran (Barrel),2.55M,,2.50M
5,01/04/2022,00:00,USD,low,OPEC Crude oil Production Iraq (Barrel),4.27M,,4.25M
6,01/04/2022,00:00,USD,low,OPEC Crude Oil Production Kuwait (Barrel),2.61M,,2.58M
7,01/04/2022,00:00,USD,low,OPEC Crude Oil Production Libya (Barrel),1.11M,,1.01M
8,01/04/2022,00:00,USD,low,OPEC Crude Oil Production Nigeria (Barrel),1.42M,,1.40M
9,01/04/2022,00:00,USD,low,OPEC Crude oil Production Saudi Arabia (Barrel),10.19M,,10.00M
10,01/04/2022,00:00,USD,low,OPEC Crude oil Production UAE (Barrel),2.95M,,2.92M
11,01/04/2022,00:00,USD,low,OPEC Crude oil Production Venezuela (Barrel),0.68M,,0.67M
12,01/04/2022,00:00,USD,low,M2 Money Supply (MoM)  (Feb),21.74T,,21.71T
13,01/04/2022,00:30,USD,low,4-Week Bill Auction,0.135%,,0.135%
14,01/04/2022,00:30,USD,low,8-Week Bill Auction,0.380%,,0.300%
15,01/04/2022,02:00,USD,low,Dallas Fed PCE  (Feb),4.00%,,6.50%
16,01/04/2022,06:30,AUD,low,AIG Manufacturing Index  (Mar),55.7,,53.2
17,01/04/2022,08:50,JPY,medium,Tankan All Big Industry CAPEX  (Q1),2.2%,4.0%,9.3%
18,01/04/2022,08:50,JPY,low,Tankan All Small Industry CAPEX  (Q1),-11.4%,-7.2%,5.1%
19,01/04/2022,08:50,JPY,medium,Tankan Big Manufacturing Outlook Index  (Q1),9,10,13
20,01/04/2022,08:50,JPY,medium,Tankan Large Manufacturers Index  (Q1),14,12,17
21,01/04/2022,08:50,JPY,low,Tankan Large Non-Manufacturers Diffusion Index  (Q1),7,8,9
22,01/04/2022,08:50,JPY,medium,Tankan Large Non-Manufacturers Index  (Q1),9,5,10
23,01/04/2022,08:50,JPY,low,Tankan Small Manufacturers Diffusion Index  (Q1),-5,-8,-1
24,01/04/2022,08:50,JPY,low,Tankan Small Manufacturing Index  (Q1),-4,-7,-1
25,01/04/2022,08:50,JPY,low,Tankan Small Non-Manufacturers Diffusion Index  (Q1),-10,-8,-6
26,01/04/2022,08:50,JPY,low,Tankan Small Non-Manufacturing Index  (Q1),-6,-9,-3
27,01/04/2022,09:30,AUD,medium,Home Loans (MoM),-4.7%,,1.0%
28,01/04/2022,09:30,AUD,low,Invest Housing Finance (MoM),-1.8%,,6.1%
29,01/04/2022,14:30,AUD,low,Commodity Prices (YoY),40.9%,,16.7%
30,01/04/2022,18:00,EUR,low,Core CPI (MoM),2.5%,,0.9%
31,01/04/2022,18:00,EUR,medium,Core CPI (YoY),3.0%,3.1%,2.7%
32,01/04/2022,18:00,EUR,high,CPI (YoY)  (Mar),7.5%,6.6%,5.9%
33,01/04/2022,18:00,EUR,medium,CPI (MoM),2.5%,,0.9%
34,01/04/2022,18:00,EUR,low,"CPI, n.s.a  (Mar)",114.50,,111.74
35,01/04/2022,18:00,EUR,low,HICP ex Energy & Food (YoY)  (Mar),3.2%,3.3%,2.9%
36,01/04/2022,18:00,EUR,low,HICP ex Energy and Food (MoM),1.1%,,0.6%
37,01/04/2022,21:30,USD,medium,Average Hourly Earnings (YoY) (YoY)  (Mar),5.6%,5.5%,5.2%
38,01/04/2022,21:30,USD,high,Average Hourly Earnings (MoM)  (Mar),0.4%,0.4%,0.1%
39,01/04/2022,21:30,USD,low,Average Weekly Hours  (Mar),34.6,34.7,34.7
40,01/04/2022,21:30,USD,low,Government Payrolls  (Mar),5.0K,,11.0K
41,01/04/2022,21:30,USD,low,Manufacturing Payrolls  (Mar),38K,30K,38K
42,01/04/2022,21:30,USD,high,Nonfarm Payrolls  (Mar),431K,490K,750K
43,01/04/2022,21:30,USD,medium,Participation Rate  (Mar),62.4%,,62.3%
44,01/04/2022,21:30,USD,medium,Private Nonfarm Payrolls  (Mar),426K,480K,739K
45,01/04/2022,21:30,USD,medium,U6 Unemployment Rate  (Mar),6.9%,,7.2%
46,01/04/2022,21:30,USD,high,Unemployment Rate  (Mar),3.6%,3.7%,3.8%
47,01/04/2022,22:05,USD,low,Chicago Fed President Evans Speaks,,,
48,01/04/2022,23:00,USD,medium,Construction Spending (MoM)  (Feb),0.5%,1.0%,1.6%
49,01/04/2022,23:00,USD,medium,ISM Manufacturing Employment  (Mar),56.3,,52.9
50,01/04/2022,23:00,USD,low,ISM Manufacturing New Orders Index  (Mar),53.8,,61.7
51,01/04/2022,23:00,USD,high,ISM Manufacturing PMI  (Mar),57.1,59.0,58.6
52,01/04/2022,23:00,USD,high,ISM Manufacturing Prices  (Mar),87.1,80.0,75.6
53,02/04/2022,02:00,USD,medium,U.S. Baker Hughes Oil Rig Count,533,,531
54,02/04/2022,02:00,USD,medium,U.S. Baker Hughes Total Rig Count,673,,670
55,02/04/2022,04:30,GBP,medium,CFTC GBP speculative net positions,-40.1K,,-37.2K
56,02/04/2022,04:30,USD,low,CFTC Aluminium speculative net positions,2.0K,,2.2K
57,02/04/2022,04:30,USD,low,CFTC Copper speculative net positions,30.6K,,26.8K
58,02/04/2022,04:30,USD,low,CFTC Corn speculative net positions,482.1K,,519.4K
59,02/04/2022,04:30,USD,medium,CFTC Crude Oil speculative net positions,318.7K,,340.0K
60,02/04/2022,04:30,USD,medium,CFTC Gold speculative net positions,257.6K,,248.0K
61,02/04/2022,04:30,USD,medium,CFTC Nasdaq 100 speculative net positions,-11.2K,,2.8K
62,02/04/2022,04:30,USD,low,CFTC Natural Gas speculative net positions,-137.4K,,-149.3K
63,02/04/2022,04:30,USD,medium,CFTC S&P 500 speculative net positions,-50.9K,,-54.2K
64,02/04/2022,04:30,USD,low,CFTC Silver speculative net positions,48.2K,,47.9K
65,02/04/2022,04:30,USD,low,CFTC Soybeans speculative net positions,206.5K,,218.6K
66,02/04/2022,04:30,USD,low,CFTC Wheat speculative net positions,13.6K,,9.5K
67,02/04/2022,04:30,AUD,medium,CFTC AUD speculative net positions,-49.6K,,-51.2K
68,02/04/2022,04:30,JPY,medium,CFTC JPY speculative net positions,-102.1K,,-78.5K
69,02/04/2022,04:30,EUR,medium,CFTC EUR speculative net positions,21.4K,,23.8K
70,02/04/2022,18:00,EUR,medium,ECB's Schnabel Speaks,,,
71,03/04/2022,02:00,USD,medium,FOMC Member Williams Speaks,,,
72,04/04/2022,08:50,JPY,low,Monetary Base (YoY),7.9%,,7.6%
73,04/04/2022,10:00,AUD,low,MI Inflation Gauge (MoM),0.8%,,0.5%
74,04/04/2022,10:30,AUD,low,ANZ Job Advertisements (MoM),0.4%,,10.9%
75,04/04/2022,10:30,AUD,medium,Retail Sales (MoM),1.8%,1.8%,1.6%
76,04/04/2022,14:30,GBP,medium,Investing.com GBP/USD Index,47.4%,,46.5%
77,04/04/2022,14:30,USD,medium,Investing.com Gold Index,59.5%,,54.7%
78,04/04/2022,14:30,AUD,medium,Investing.com AUD/USD Index,27.7%,,26.0%
79,04/04/2022,14:30,JPY,medium,Investing.com USD/JPY Index,62.6%,,56.3%
80,04/04/2022,14:30,EUR,medium,Investing.com EUR/USD Index,54.7%,,57.4%
81,04/04/2022,17:30,GBP,medium,BoE MPC Member Mann Speaks,,,
82,04/04/2022,17:30,EUR,low,Sentix Investor Confidence  (Apr),-18.0,-9.2,-7.0
83,04/04/2022,18:05,GBP,medium,BoE Gov Bailey Speaks,,,
84,04/04/2022,19:00,EUR,medium,Eurogroup Meetings,,,
85,04/04/2022,22:00,USD,low,All Car Sales  (Mar),2.66M,,2.95M
86,04/04/2022,22:00,USD,low,All Truck Sales  (Mar),10.67M,,11.02M
87,04/04/2022,23:00,GBP,medium,BoE MPC Member Cunliffe Speaks,,,
88,04/04/2022,23:00,USD,low,CB Employment Trends Index  (Mar),120.56,,118.90
89,04/04/2022,23:00,USD,low,Durables Excluding Defense (MoM)  (Feb),-2.6%,,-2.7%
90,04/04/2022,23:00,USD,medium,Factory Orders (MoM)  (Feb),-0.5%,-0.5%,1.5%
91,04/04/2022,23:00,USD,low,Factory orders ex transportation (MoM)  (Feb),0.4%,,1.2%
92,05/04/2022,00:30,USD,low,3-Month Bill Auction,0.670%,,0.605%
93,05/04/2022,00:30,USD,low,6-Month Bill Auction,1.110%,,1.050%
94,05/04/2022,07:30,AUD,low,AIG Construction Index  (Mar),56.5,,53.4
95,05/04/2022,08:30,JPY,low,Average Cash Earnings (YoY),1.2%,,0.9%
96,05/04/2022,08:30,JPY,medium,Household Spending (YoY)  (Feb),1.1%,2.7%,6.9%
97,05/04/2022,08:30,JPY,medium,Household Spending (MoM)  (Feb),-2.8%,-1.5%,-1.2%
98,05/04/2022,08:30,JPY,low,Overall wage income of employees  (Feb),1.2%,,1.1%
99,05/04/2022,08:30,JPY,low,Overtime Pay (YoY)  (Feb),5.80%,,4.40%
100,05/04/2022,11:35,JPY,medium,10-Year JGB Auction,0.201%,,0.179%
101,05/04/2022,13:30,AUD,high,RBA Interest Rate Decision  (Apr),0.10%,0.10%,0.10%
102,05/04/2022,13:30,AUD,medium,RBA Rate Statement,,,
103,05/04/2022,18:30,GBP,low,5-Year Treasury Gilt Auction,1.518%,,0.952%
104,05/04/2022,21:30,USD,medium,Exports,228.60B,,224.40B
105,05/04/2022,21:30,USD,medium,Imports,317.80B,,313.70B
