id,date,time,currency,importance,event,actual,forecast,previous
0,01/04/2025,00:30,USD,low,3-Month Bill Auction,4.205%,,4.190%
1,01/04/2025,00:30,USD,low,6-Month Bill Auction,4.070%,,4.085%
2,01/04/2025,08:01,GBP,low,BRC Shop Price Index (YoY),-0.4%,,-0.7%
3,01/04/2025,08:30,JPY,low,Jobs/applications ratio  (Feb),1.24,1.26,1.26
4,01/04/2025,08:30,JPY,low,Unemployment Rate  (Feb),2.4%,2.5%,2.5%
5,01/04/2025,08:50,JPY,medium,Tankan All Big Industry CAPEX  (Q1),3.1%,,11.3%
6,01/04/2025,08:50,JPY,low,Tankan All Small Industry CAPEX  (Q1),-10.0%,,4.0%
7,01/04/2025,08:50,JPY,medium,Tankan Big Manufacturing Outlook Index  (Q1),12,9,13
8,01/04/2025,08:50,JPY,medium,Tankan Large Manufacturers Index  (Q1),12,12,14
9,01/04/2025,08:50,JPY,low,Tankan Large Non-Manufacturers Diffusion Index  (Q1),28,29,28
10,01/04/2025,08:50,JPY,medium,Tankan Large Non-Manufacturers Index  (Q1),35,33,33
11,01/04/2025,08:50,JPY,low,Tankan Small Manufacturers Diffusion Index  (Q1),-1,,0
12,01/04/2025,08:50,JPY,low,Tankan Small Manufacturing Index  (Q1),2,-1,1
13,01/04/2025,08:50,JPY,low,Tankan Small Non-Manufacturers Diffusion Index  (Q1),9,,8
14,01/04/2025,08:50,JPY,low,Tankan Small Non-Manufacturing Index  (Q1),16,,16
15,01/04/2025,09:30,AUD,medium,Retail Sales (MoM)  (Feb),0.2%,0.3%,0.3%
16,01/04/2025,12:30,AUD,high,RBA Interest Rate Decision  (Apr),4.10%,4.10%,4.10%
17,01/04/2025,12:30,AUD,medium,RBA Rate Statement,,,
18,01/04/2025,14:30,AUD,low,Commodity Prices (YoY)  (Mar),-6.5%,,-8.9%
19,01/04/2025,15:00,GBP,medium,Nationwide HPI (YoY)  (Mar),3.9%,,3.9%
20,01/04/2025,15:00,GBP,medium,Nationwide HPI (MoM)  (Mar),0.0%,0.2%,0.4%
21,01/04/2025,18:00,EUR,low,Core CPI (MoM)  (Mar),1.0%,,0.5%
22,01/04/2025,18:00,EUR,medium,Core CPI (YoY)  (Mar),2.4%,2.5%,2.6%
23,01/04/2025,18:00,EUR,medium,CPI (MoM)  (Mar),0.6%,,0.4%
24,01/04/2025,18:00,EUR,high,CPI (YoY)  (Mar),2.2%,2.2%,2.3%
25,01/04/2025,18:00,EUR,low,"CPI, n.s.a  (Mar)",128.04,,127.26
26,01/04/2025,18:00,EUR,low,HICP ex Energy & Food (YoY)  (Mar),2.4%,,2.6%
27,01/04/2025,18:00,EUR,low,HICP ex Energy and Food (MoM)  (Mar),0.8%,,0.5%
28,01/04/2025,18:00,EUR,medium,Unemployment Rate  (Feb),6.1%,6.2%,6.2%
29,01/04/2025,21:30,EUR,medium,ECB President Lagarde Speaks,,,
30,01/04/2025,21:55,USD,low,Redbook (YoY),4.8%,,5.6%
31,01/04/2025,22:00,USD,low,FOMC Member Barkin Speaks,,,
32,01/04/2025,23:00,USD,medium,Construction Spending (MoM)  (Feb),0.7%,0.3%,-0.5%
33,01/04/2025,23:00,USD,medium,ISM Manufacturing Employment  (Mar),44.7,,47.6
34,01/04/2025,23:00,USD,low,ISM Manufacturing New Orders Index  (Mar),45.2,,48.6
35,01/04/2025,23:00,USD,high,ISM Manufacturing PMI  (Mar),49.0,49.5,50.3
36,01/04/2025,23:00,USD,high,ISM Manufacturing Prices  (Mar),69.4,64.6,62.4
37,01/04/2025,23:00,USD,high,JOLTS Job Openings  (Feb),7.568M,7.690M,7.762M
38,01/04/2025,23:30,USD,low,Dallas Fed Services Revenues  (Mar),1.3,,8.2
39,01/04/2025,23:30,USD,low,IBD/TIPP Economic Optimism  (Apr),49.1,50.1,49.8
40,01/04/2025,23:30,USD,low,Texas Services Sector Outlook  (Mar),-11.3,,4.6
41,02/04/2025,01:30,EUR,medium,ECB's Lane Speaks,,,
42,02/04/2025,02:00,USD,medium,Atlanta Fed GDPNow  (Q1),-3.7%,-2.8%,-2.8%
43,02/04/2025,05:30,USD,medium,API Weekly Crude Oil Stock,6.037M,,-4.600M
44,02/04/2025,07:00,AUD,low,AIG Construction Index  (Mar),-19.3,,-3.7
45,02/04/2025,07:00,AUD,low,AIG Manufacturing Index  (Mar),-29.7,,-8.2
46,02/04/2025,08:25,AUD,medium,RBA Assist Gov Kent Speaks,,,
47,02/04/2025,08:50,JPY,low,Monetary Base (YoY)  (Mar),-3.2%,-1.5%,-1.9%
48,02/04/2025,09:30,AUD,low,Building Approvals (YoY)  (Feb),9.10%,,9.40%
49,02/04/2025,09:30,AUD,medium,Building Approvals (MoM)  (Feb),-0.3%,-1.4%,6.9%
50,02/04/2025,09:30,AUD,low,Private House Approvals  (Feb),1.0%,,1.4%
51,02/04/2025,09:30,AUD,low,RBA Chart Pack Release,,,
