id,date,time,currency,importance,event,actual,forecast,previous
0,01/05/2022,00:00,USD,low,M2 Money Supply (MoM)  (Mar),21.64T,,21.74T
1,01/05/2022,09:30,AUD,low,ANZ Job Advertisements (MoM),,,-0.5%
2,02/05/2022,All Day,GBP,,United Kingdom - Bank Holiday,,,
3,02/05/2022,07:30,AUD,low,AIG Manufacturing Index  (Apr),58.5,,55.7
4,02/05/2022,10:30,AUD,low,ANZ Job Advertisements (MoM),-0.5%,,0.7%
5,02/05/2022,14:00,JPY,low,Household Confidence  (Apr),33.0,,32.8
6,02/05/2022,14:30,GBP,medium,Investing.com GBP/USD Index,42.2%,,49.1%
7,02/05/2022,14:30,USD,medium,Investing.com Gold Index,54.2%,,56.5%
8,02/05/2022,14:30,AUD,medium,Investing.com AUD/USD Index,40.7%,,41.1%
9,02/05/2022,14:30,JPY,medium,Investing.com USD/JPY Index,51.4%,,53.6%
10,02/05/2022,14:30,EUR,medium,Investing.com EUR/USD Index,56.5%,,59.2%
11,02/05/2022,15:30,AUD,low,Commodity Prices (YoY),39.9%,,40.9%
12,02/05/2022,18:00,EUR,low,Business and Consumer Survey  (Apr),105.0,108.0,106.7
13,02/05/2022,18:00,EUR,low,Business Climate  (Apr),1.98,,1.68
14,02/05/2022,18:00,EUR,low,Consumer Confidence  (Apr),-22.0,-16.9,-21.6
15,02/05/2022,18:00,EUR,low,Consumer Inflation Expectation  (Apr),50.0,,62.9
16,02/05/2022,18:00,EUR,low,Selling Price Expectations  (Apr),60.8,,57.2
17,02/05/2022,18:00,EUR,low,Services Sentiment  (Apr),13.5,14.2,13.6
18,02/05/2022,18:00,EUR,low,Industrial Sentiment  (Apr),7.9,9.5,9.0
19,02/05/2022,23:00,USD,medium,Construction Spending (MoM)  (Mar),0.1%,0.7%,0.5%
20,02/05/2022,23:00,USD,medium,ISM Manufacturing Employment  (Apr),50.9,56.0,56.3
21,02/05/2022,23:00,USD,low,ISM Manufacturing New Orders Index  (Apr),53.5,,53.8
22,02/05/2022,23:00,USD,high,ISM Manufacturing PMI  (Apr),55.4,57.6,57.1
23,02/05/2022,23:00,USD,high,ISM Manufacturing Prices  (Apr),84.6,87.5,87.1
24,03/05/2022,All Day,JPY,,Japan - Constitution Day,,,
25,03/05/2022,00:30,USD,low,3-Month Bill Auction,0.910%,,0.890%
26,03/05/2022,00:30,USD,low,6-Month Bill Auction,1.420%,,1.370%
27,03/05/2022,08:10,AUD,medium,RBA Assist Gov Ellis Speaks,,,
28,03/05/2022,13:30,AUD,high,RBA Interest Rate Decision  (May),0.35%,0.25%,0.10%
29,03/05/2022,13:30,AUD,medium,RBA Rate Statement,,,
30,03/05/2022,18:00,EUR,low,PPI (YoY)  (Mar),36.8%,36.3%,31.5%
31,03/05/2022,18:00,EUR,low,PPI (MoM)  (Mar),5.3%,5.0%,1.1%
32,03/05/2022,18:00,EUR,medium,Unemployment Rate  (Mar),6.8%,6.7%,6.9%
33,03/05/2022,19:00,EUR,medium,Eurogroup Meetings,,,
34,03/05/2022,21:55,USD,low,Redbook (YoY),15.2%,,12.7%
35,03/05/2022,22:00,EUR,medium,ECB President Lagarde Speaks,,,
36,03/05/2022,23:00,USD,low,Durables Excluding Defense (MoM)  (Mar),1.4%,,1.2%
37,03/05/2022,23:00,USD,medium,Factory Orders (MoM)  (Mar),2.2%,1.1%,0.1%
38,03/05/2022,23:00,USD,low,Factory orders ex transportation (MoM)  (Mar),2.5%,,1.0%
39,03/05/2022,23:00,USD,high,JOLTS Job Openings  (Mar),11.549M,11.000M,11.344M
40,04/05/2022,All Day,JPY,,Japan - Greenery Day,,,
41,04/05/2022,01:30,EUR,medium,ECB Supervisory Board Member Fernandez-Bollo Speaks,,,
42,04/05/2022,05:30,USD,medium,API Weekly Crude Oil Stock,-3.479M,-1.167M,4.780M
43,04/05/2022,07:30,AUD,low,AIG Construction Index  (Apr),55.9,,56.5
44,04/05/2022,08:01,GBP,low,BRC Shop Price Index (YoY),2.7%,,2.1%
45,04/05/2022,10:30,AUD,medium,Home Loans (MoM),0.9%,-2.0%,-4.7%
46,04/05/2022,10:30,AUD,low,Invest Housing Finance (MoM),2.9%,,-1.8%
47,04/05/2022,10:30,AUD,low,RBA Chart Pack Release,,,
48,04/05/2022,10:30,AUD,medium,Retail Sales (MoM)  (Mar),1.6%,0.6%,1.8%
49,04/05/2022,16:00,EUR,medium,European Central Bank Non-monetary Policy Meeting,,,
50,04/05/2022,17:30,GBP,low,BoE Consumer Credit  (Mar),1.303B,1.300B,1.563B
51,04/05/2022,17:30,GBP,low,M4 Money Supply (MoM)  (Mar),0.1%,,1.0%
52,04/05/2022,17:30,GBP,low,Mortgage Approvals  (Mar),70.69K,70.78K,70.97K
53,04/05/2022,17:30,GBP,low,Mortgage Lending  (Mar),6.97B,5.11B,4.56B
54,04/05/2022,17:30,GBP,low,Net Lending to Individuals,8.3B,,6.1B
55,04/05/2022,18:00,EUR,low,Retail Sales (MoM)  (Mar),-0.4%,-0.1%,0.4%
56,04/05/2022,18:00,EUR,low,Retail Sales (YoY)  (Mar),0.8%,1.4%,5.2%
57,04/05/2022,20:00,USD,low,MBA 30-Year Mortgage Rate,5.36%,,5.37%
58,04/05/2022,20:00,USD,low,MBA Mortgage Applications (WoW),2.5%,,-8.3%
59,04/05/2022,20:00,USD,low,MBA Purchase Index,244.4,,234.7
60,04/05/2022,20:00,USD,low,Mortgage Market Index,351.8,,343.1
61,04/05/2022,20:00,USD,low,Mortgage Refinance Index,932.3,,930.7
62,04/05/2022,21:15,USD,high,ADP Nonfarm Employment Change  (Apr),247K,395K,479K
63,04/05/2022,21:30,USD,medium,Exports,241.70B,,228.80B
64,04/05/2022,21:30,USD,medium,Imports,351.50B,,318.60B
65,04/05/2022,21:30,USD,medium,Trade Balance  (Mar),-109.80B,-107.00B,-89.80B
66,04/05/2022,22:00,USD,low,All Car Sales  (Apr),3.00M,,2.71M
67,04/05/2022,22:00,USD,low,All Truck Sales  (Apr),11.29M,,10.71M
68,04/05/2022,23:00,USD,low,ISM Non-Manufacturing Business Activity  (Apr),59.1,,55.5
69,04/05/2022,23:00,USD,medium,ISM Non-Manufacturing Employment  (Apr),49.5,,54.0
70,04/05/2022,23:00,USD,low,ISM Non-Manufacturing New Orders  (Apr),54.6,,60.1
71,04/05/2022,23:00,USD,high,ISM Non-Manufacturing PMI  (Apr),57.1,58.5,58.3
72,04/05/2022,23:00,USD,high,ISM Non-Manufacturing Prices  (Apr),84.6,,83.8
73,04/05/2022,23:30,USD,high,Crude Oil Inventories,1.302M,-0.829M,0.692M
74,04/05/2022,23:30,USD,low,EIA Refinery Crude Runs  (WoW),-0.218M,,-0.033M
75,04/05/2022,23:30,USD,low,Crude Oil Imports,0.545M,,0.646M
76,04/05/2022,23:30,USD,medium,Cushing Crude Oil Inventories,1.379M,,1.298M
77,04/05/2022,23:30,USD,low,Distillate Fuel Production,-0.063M,,-0.034M
78,04/05/2022,23:30,USD,low,EIA Weekly Distillates Stocks,-2.344M,-1.341M,-1.449M
79,04/05/2022,23:30,USD,low,Gasoline Production,0.175M,,-0.322M
80,04/05/2022,23:30,USD,low,Heating Oil Stockpiles,0.191M,,-0.555M
81,04/05/2022,23:30,USD,low,EIA Weekly Refinery Utilization Rates (WoW),-1.9%,0.5%,-0.7%
82,04/05/2022,23:30,USD,low,Gasoline Inventories,-2.230M,-0.589M,-1.573M
83,04/05/2022,23:45,GBP,medium,BoE Deputy Governor Woods Speaks,,,
84,05/05/2022,All Day,JPY,,Japan - Children's Day,,,
85,05/05/2022,03:00,USD,high,FOMC Statement,,,
86,05/05/2022,03:00,USD,high,Fed Interest Rate Decision,1.00%,1.00%,0.50%
87,05/05/2022,03:30,USD,high,FOMC Press Conference,,,
88,05/05/2022,05:30,USD,medium,Fed's Balance Sheet,"8,939.97B",,"8,939.20B"
89,05/05/2022,08:00,USD,low,Total Vehicle Sales,14.30M,,13.30M
90,05/05/2022,10:30,AUD,medium,Building Approvals (MoM)  (Mar),-18.5%,-12.5%,42.0%
91,05/05/2022,10:30,AUD,low,Exports (MoM)  (Mar),0%,,0%
92,05/05/2022,10:30,AUD,low,Imports (MoM)  (Mar),-5%,,13%
93,05/05/2022,10:30,AUD,low,Private House Approvals  (Mar),-3.0%,,14.6%
94,05/05/2022,10:30,AUD,medium,Trade Balance  (Mar),9.314B,8.500B,7.457B
95,05/05/2022,19:00,USD,medium,OPEC Meeting,,,
96,05/05/2022,19:30,EUR,medium,ECB's Lane Speaks,,,
97,05/05/2022,20:00,GBP,high,BoE Inflation Report,,,
98,05/05/2022,20:00,GBP,medium,BoE MPC vote cut  (May),0,0,0
99,05/05/2022,20:00,GBP,medium,BoE MPC vote hike  (May),9,8,8
100,05/05/2022,20:00,GBP,medium,BoE MPC vote unchanged  (May),0,1,1
101,05/05/2022,20:00,GBP,high,BoE Interest Rate Decision  (May),1.00%,1.00%,0.75%
102,05/05/2022,20:00,GBP,medium,BoE MPC Meeting Minutes,,,
103,05/05/2022,20:30,USD,low,Challenger Job Cuts  (Apr),24.286K,,21.387K
104,05/05/2022,20:30,USD,low,Challenger Job Cuts (YoY),6.0%,,-30.1%
105,05/05/2022,21:30,USD,medium,Continuing Jobless Claims,"1,384K","1,400K","1,403K"
106,05/05/2022,21:30,USD,high,Initial Jobless Claims,200K,182K,181K
107,05/05/2022,21:30,USD,low,Jobless Claims 4-Week Avg.,188.00K,,180.00K
108,05/05/2022,21:30,USD,medium,Nonfarm Productivity (QoQ)  (Q1),-7.5%,-5.4%,6.3%
109,05/05/2022,21:30,USD,medium,Unit Labor Costs (QoQ)  (Q1),11.6%,9.9%,0.9%
110,05/05/2022,22:15,GBP,medium,BoE Gov Bailey Speaks,,,
111,05/05/2022,23:30,USD,low,Natural Gas Storage,77B,68B,40B
112,06/05/2022,00:30,USD,low,4-Week Bill Auction,0.490%,,0.480%
113,06/05/2022,00:30,USD,low,8-Week Bill Auction,0.710%,,0.710%
114,06/05/2022,07:30,AUD,low,AIG Services Index  (Apr),57.8,,56.2
115,06/05/2022,08:30,JPY,medium,Tokyo Core CPI (YoY)  (Apr),1.9%,1.8%,0.8%
116,06/05/2022,08:30,JPY,low,Tokyo CPI (YoY)  (Apr),2.5%,,1.3%
117,06/05/2022,08:30,JPY,low,CPI Tokyo Ex Food and Energy (MoM)  (Apr),0.4%,,0.2%
118,06/05/2022,08:50,JPY,low,Monetary Base (YoY),6.6%,,7.9%
119,06/05/2022,10:25,AUD,medium,RBA Monetary Policy Statement,,,
120,06/05/2022,15:00,GBP,medium,Halifax House Price Index (MoM)  (Apr),1.1%,0.7%,1.5%
121,06/05/2022,15:00,GBP,medium,Halifax House Price Index (YoY),10.8%,,11.1%
122,06/05/2022,18:15,GBP,medium,BoE MPC Member Mann Speaks,,,
123,06/05/2022,20:15,GBP,medium,BoE MPC Member Pill Speaks,,,
124,06/05/2022,21:30,USD,medium,Average Hourly Earnings (YoY) (YoY)  (Apr),5.5%,5.5%,5.6%
125,06/05/2022,21:30,USD,high,Average Hourly Earnings (MoM)  (Apr),0.3%,0.4%,0.5%
126,06/05/2022,21:30,USD,low,Average Weekly Hours  (Apr),34.6,34.7,34.6
127,06/05/2022,21:30,USD,low,Government Payrolls  (Apr),22.0K,,4.0K
128,06/05/2022,21:30,USD,low,Manufacturing Payrolls  (Apr),55K,35K,43K
129,06/05/2022,21:30,USD,high,Nonfarm Payrolls  (Apr),428K,391K,428K
130,06/05/2022,21:30,USD,medium,Participation Rate  (Apr),62.2%,,62.4%
131,06/05/2022,21:30,USD,medium,Private Nonfarm Payrolls  (Apr),406K,385K,424K
132,06/05/2022,21:30,USD,medium,U6 Unemployment Rate  (Apr),7.0%,,6.9%
133,06/05/2022,21:30,USD,high,Unemployment Rate  (Apr),3.6%,3.5%,3.6%
134,06/05/2022,22:15,USD,medium,FOMC Member Williams Speaks,,,
135,07/05/2022,00:00,GBP,medium,MPC Member Tenreyro Speaks,,,
136,07/05/2022,00:00,USD,medium,FOMC Member Kashkari Speaks,,,
137,07/05/2022,02:00,USD,medium,U.S. Baker Hughes Oil Rig Count,557,,552
138,07/05/2022,02:00,USD,medium,U.S. Baker Hughes Total Rig Count,705,,698
139,07/05/2022,04:00,USD,medium,Consumer Credit  (Mar),52.43B,25.00B,37.70B
140,07/05/2022,04:20,USD,medium,FOMC Member Bostic Speaks,,,
141,07/05/2022,04:30,GBP,medium,CFTC GBP speculative net positions,-73.8K,,-69.6K
142,07/05/2022,04:30,USD,low,CFTC Aluminium speculative net positions,3.7K,,3.4K
143,07/05/2022,04:30,USD,low,CFTC Copper speculative net positions,-15.6K,,-3.8K
144,07/05/2022,04:30,USD,low,CFTC Corn speculative net positions,501.9K,,497.6K
145,07/05/2022,04:30,USD,medium,CFTC Crude Oil speculative net positions,321.7K,,316.1K
146,07/05/2022,04:30,USD,medium,CFTC Gold speculative net positions,199.2K,,218.0K
147,07/05/2022,04:30,USD,medium,CFTC Nasdaq 100 speculative net positions,16.1K,,15.8K
148,07/05/2022,04:30,USD,low,CFTC Natural Gas speculative net positions,-117.7K,,-117.4K
149,07/05/2022,04:30,USD,medium,CFTC S&P 500 speculative net positions,52.2K,,122.8K
150,07/05/2022,04:30,USD,low,CFTC Silver speculative net positions,28.1K,,35.4K
151,07/05/2022,04:30,USD,low,CFTC Soybeans speculative net positions,190.4K,,203.8K
152,07/05/2022,04:30,USD,low,CFTC Wheat speculative net positions,20.0K,,21.6K
153,07/05/2022,04:30,AUD,medium,CFTC AUD speculative net positions,-28.5K,,-27.7K
154,07/05/2022,04:30,JPY,medium,CFTC JPY speculative net positions,-100.8K,,-95.5K
155,07/05/2022,04:30,EUR,medium,CFTC EUR speculative net positions,-6.4K,,22.2K
156,07/05/2022,08:15,USD,medium,Fed Waller Speaks,,,
157,07/05/2022,08:15,USD,medium,FOMC Member Bullard Speaks,,,
158,07/05/2022,09:00,USD,medium,FOMC Member Daly Speaks,,,
159,08/05/2022,08:00,USD,medium,FOMC Member Bostic Speaks,,,
160,09/05/2022,08:00,USD,medium,FOMC Member Bostic Speaks,,,
161,09/05/2022,08:30,JPY,low,Average Cash Earnings (YoY),1.2%,0.9%,1.2%
162,09/05/2022,08:30,JPY,low,Overall wage income of employees  (Mar),1.2%,,1.2%
163,09/05/2022,08:30,JPY,low,Overtime Pay (YoY)  (Mar),2.50%,,5.80%
164,09/05/2022,08:50,JPY,medium,Monetary Policy Meeting Minutes,,,
165,09/05/2022,14:30,GBP,medium,Investing.com GBP/USD Index,45.9%,,42.2%
166,09/05/2022,14:30,USD,medium,Investing.com Gold Index,55.8%,,54.2%
167,09/05/2022,14:30,AUD,medium,Investing.com AUD/USD Index,38.8%,,40.7%
168,09/05/2022,14:30,JPY,medium,Investing.com USD/JPY Index,57.9%,,51.4%
169,09/05/2022,14:30,EUR,medium,Investing.com EUR/USD Index,46.5%,,56.5%
170,09/05/2022,17:30,EUR,low,Sentix Investor Confidence  (May),-22.6,-20.8,-18.0
171,09/05/2022,21:45,USD,medium,FOMC Member Bostic Speaks,,,
172,09/05/2022,22:00,GBP,medium,BoE MPC Member Saunders Speaks,,,
173,09/05/2022,23:00,USD,low,CB Employment Trends Index  (Apr),120.18,,120.78
174,09/05/2022,23:00,USD,low,Wholesale Inventories (MoM),2.3%,2.3%,2.8%
175,09/05/2022,23:00,USD,low,Wholesale Trade Sales (MoM)  (Mar),1.7%,,1.5%
176,10/05/2022,00:30,USD,low,3-Month Bill Auction,0.900%,,0.910%
177,10/05/2022,00:30,USD,low,6-Month Bill Auction,1.385%,,1.420%
178,10/05/2022,03:00,USD,low,Loan Officer Survey,,,
179,10/05/2022,08:01,GBP,medium,BRC Retail Sales Monitor (YoY)  (Apr),-1.7%,3.5%,-0.4%
180,10/05/2022,08:30,JPY,medium,Household Spending (YoY)  (Mar),-2.3%,-2.8%,1.1%
181,10/05/2022,08:30,JPY,medium,Household Spending (MoM)  (Mar),4.1%,2.6%,-2.8%
182,10/05/2022,10:30,AUD,medium,NAB Business Confidence  (Apr),10,,16
183,10/05/2022,10:30,AUD,low,NAB Business Survey  (Apr),20,,15
184,10/05/2022,10:30,AUD,low,Retail Sales (QoQ)  (Q1),1.2%,1.0%,7.9%
185,10/05/2022,11:35,JPY,medium,10-Year JGB Auction,0.245%,,0.201%
186,10/05/2022,18:00,EUR,medium,ZEW Economic Sentiment  (May),29.5,-42.0,43.0
187,10/05/2022,19:00,USD,low,NFIB Small Business Optimism  (Apr),93.2,,93.2
188,10/05/2022,20:40,USD,medium,FOMC Member Williams Speaks,,,
189,10/05/2022,21:30,USD,medium,FOMC Member Bostic Speaks,,,
190,10/05/2022,21:55,USD,low,Redbook (YoY),13.1%,,15.2%
191,10/05/2022,23:00,USD,low,IBD/TIPP Economic Optimism,41.2,,45.5
192,11/05/2022,00:30,USD,high,U.S. President Biden Speaks,,,
193,11/05/2022,01:00,USD,medium,EIA Short-Term Energy Outlook,,,
194,11/05/2022,02:00,USD,medium,3-Year Note Auction,2.809%,,2.738%
195,11/05/2022,02:00,USD,medium,Fed Waller Speaks,,,
196,11/05/2022,02:00,USD,medium,FOMC Member Kashkari Speaks,,,
197,11/05/2022,02:20,EUR,medium,ECB's De Guindos Speaks,,,
198,11/05/2022,04:00,USD,medium,FOMC Member Mester Speaks,,,
199,11/05/2022,05:30,USD,medium,API Weekly Crude Oil Stock,1.618M,-0.457M,-3.479M
200,11/05/2022,08:00,USD,medium,FOMC Member Bostic Speaks,,,
201,11/05/2022,08:50,JPY,low,Foreign Reserves (USD)  (Apr),"1,322.2B",,"1,356.1B"
202,11/05/2022,09:30,AUD,low,Westpac Consumer Sentiment  (May),-5.6%,,-0.9%
203,11/05/2022,14:00,JPY,low,Coincident Indicator (MoM)  (Mar),0.2%,,0.5%
204,02/05/2022,All Day,GBP,,United Kingdom - Bank Holiday,,,
205,03/05/2022,All Day,JPY,,Japan - Constitution Day,,,
206,04/05/2022,All Day,JPY,,Japan - Greenery Day,,,
207,05/05/2022,All Day,JPY,,Japan - Children's Day,,,
208,11/05/2022,14:00,JPY,low,Leading Index (MoM)  (Mar),0.9%,,-1.2%
209,11/05/2022,14:00,JPY,low,Leading Index,101.0,,100.1
210,11/05/2022,15:00,EUR,medium,ECB's Elderson Speaks,,,
211,11/05/2022,17:00,EUR,medium,ECB President Lagarde Speaks,,,
212,11/05/2022,18:00,GBP,low,7-Year Treasury Gilt Auction,1.636%,,1.105%
213,11/05/2022,20:00,USD,low,MBA 30-Year Mortgage Rate,5.53%,,5.36%
214,11/05/2022,20:00,USD,low,MBA Mortgage Applications (WoW),2.0%,,2.5%
215,11/05/2022,20:00,USD,low,MBA Purchase Index,255.4,,244.4
216,11/05/2022,20:00,USD,low,Mortgage Market Index,358.9,,351.8
217,11/05/2022,20:00,USD,low,Mortgage Refinance Index,913.6,,932.3
218,11/05/2022,21:20,EUR,medium,ECB's Schnabel Speaks,,,
219,11/05/2022,21:30,USD,high,Core CPI (MoM)  (Apr),0.6%,0.4%,0.3%
220,11/05/2022,21:30,USD,medium,Core CPI (YoY)  (Apr),6.2%,6.0%,6.5%
221,11/05/2022,21:30,USD,low,Core CPI Index  (Apr),290.46,,288.81
222,11/05/2022,21:30,USD,high,CPI (MoM)  (Apr),0.3%,0.2%,1.2%
223,11/05/2022,21:30,USD,high,CPI (YoY)  (Apr),8.3%,8.1%,8.5%
224,11/05/2022,21:30,USD,low,"CPI Index, n.s.a.  (Apr)",289.11,288.65,287.50
225,11/05/2022,21:30,USD,low,"CPI Index, s.a  (Apr)",288.66,,287.71
