id,date,time,currency,importance,event,actual,forecast,previous
0,01/05/2021,00:00,USD,low,OPEC Crude Oil Production Algeria (Barrel),0.87M,,0.88M
1,01/05/2021,00:00,USD,low,OPEC Crude Oil Production Congo (Barrel),0.27M,,0.27M
2,01/05/2021,00:00,USD,low,OPEC Crude Oil Production Gabon (Barrel),0.18M,,0.18M
3,01/05/2021,00:00,USD,low,OPEC Crude Oil Production Guinea (Barrel),0.11M,,0.10M
4,01/05/2021,00:00,USD,low,OPEC Crude oil Production Iran (Barrel),2.30M,,2.17M
5,01/05/2021,00:00,USD,low,OPEC Crude oil Production Iraq (Barrel),3.91M,,3.89M
6,01/05/2021,00:00,USD,low,OPEC Crude Oil Production Kuwait (Barrel),2.33M,,2.33M
7,01/05/2021,00:00,USD,low,OPEC Crude Oil Production Libya (Barrel),1.20M,,1.17M
8,01/05/2021,00:00,USD,low,OPEC Crude Oil Production Nigeria (Barrel),1.48M,,1.47M
9,01/05/2021,00:00,USD,low,OPEC Crude oil Production Saudi Arabia (Barrel),8.09M,,8.12M
10,01/05/2021,00:00,USD,low,OPEC Crude oil Production UAE (Barrel),2.61M,,2.61M
11,01/05/2021,00:00,USD,low,OPEC Crude oil Production Venezuela (Barrel),0.53M,,0.52M
12,01/05/2021,00:00,USD,low,M2 Money Supply (MoM)  (Mar),20.1T,,19.9T
13,01/05/2021,01:00,USD,low,Dallas Fed PCE  (Mar),2.00%,,1.90%
14,01/05/2021,02:00,USD,medium,U.S. Baker Hughes Oil Rig Count,342,,343
15,01/05/2021,02:00,USD,medium,U.S. Baker Hughes Total Rig Count,440,,438
16,01/05/2021,04:30,GBP,medium,CFTC GBP speculative net positions,29.2K,,25.2K
17,01/05/2021,04:30,USD,low,CFTC Aluminium speculative net positions,3.4K,,3.4K
18,01/05/2021,04:30,USD,low,CFTC Copper speculative net positions,49.3K,,42.9K
19,01/05/2021,04:30,USD,low,CFTC Corn speculative net positions,521.6K,,522.7K
20,01/05/2021,04:30,USD,medium,CFTC Crude Oil speculative net positions,489.7K,,500.0K
21,01/05/2021,04:30,USD,medium,CFTC Gold speculative net positions,170.6K,,181.5K
22,01/05/2021,04:30,USD,medium,CFTC Nasdaq 100 speculative net positions,-7.8K,,-5.1K
23,01/05/2021,04:30,USD,low,CFTC Natural Gas speculative net positions,-59.6K,,-50.1K
24,01/05/2021,04:30,USD,medium,CFTC S&P 500 speculative net positions,2.3K,,-52.2K
25,01/05/2021,04:30,USD,low,CFTC Silver speculative net positions,42.8K,,41.7K
26,01/05/2021,04:30,USD,low,CFTC Soybeans speculative net positions,250.6K,,243.2K
27,01/05/2021,04:30,USD,low,CFTC Wheat speculative net positions,29.7K,,21.0K
28,01/05/2021,04:30,AUD,medium,CFTC AUD speculative net positions,-1.4K,,-1.8K
29,01/05/2021,04:30,JPY,medium,CFTC JPY speculative net positions,-48.5K,,-59.8K
30,01/05/2021,04:30,EUR,medium,CFTC EUR speculative net positions,81.0K,,80.8K
31,03/05/2021,All Day,GBP,,United Kingdom - Bank Holiday,,,
32,03/05/2021,All Day,JPY,,Japan - Constitution Day,,,
33,03/05/2021,07:30,AUD,low,AIG Manufacturing Index  (Apr),61.7,,59.9
34,03/05/2021,10:00,AUD,low,MI Inflation Gauge (MoM),0.4%,,0.4%
35,03/05/2021,10:30,AUD,low,ANZ Job Advertisements (MoM),4.7%,,7.8%
36,03/05/2021,14:30,GBP,medium,Investing.com GBP/USD Index,48.0%,,41.8%
37,03/05/2021,14:30,USD,medium,Investing.com Gold Index,50.0%,,52.0%
38,03/05/2021,14:30,AUD,medium,Investing.com AUD/USD Index,35.7%,,30.5%
39,03/05/2021,14:30,JPY,medium,Investing.com USD/JPY Index,42.6%,,49.0%
40,03/05/2021,14:30,EUR,medium,Investing.com EUR/USD Index,46.9%,,45.3%
41,03/05/2021,15:30,AUD,low,Commodity Prices (YoY),34.7%,,27.2%
42,03/05/2021,23:00,USD,medium,Construction Spending (MoM)  (Mar),0.2%,1.9%,-0.6%
43,03/05/2021,23:00,USD,medium,ISM Manufacturing Employment  (Apr),55.1,61.5,59.6
44,03/05/2021,23:00,USD,low,ISM Manufacturing New Orders Index  (Apr),64.3,,68.0
45,03/05/2021,23:00,USD,high,ISM Manufacturing PMI  (Apr),60.7,65.0,64.7
46,03/05/2021,23:00,USD,high,ISM Manufacturing Prices  (Apr),89.6,86.1,85.6
47,04/05/2021,All Day,JPY,,Japan - Greenery Day,,,
48,04/05/2021,00:00,EUR,medium,ECB's Enria Speaks,,,
49,04/05/2021,00:30,USD,low,3-Month Bill Auction,0.015%,,0.020%
50,04/05/2021,00:30,USD,low,6-Month Bill Auction,0.035%,,0.035%
51,04/05/2021,03:00,USD,low,Loan Officer Survey,,,
52,04/05/2021,03:10,USD,medium,FOMC Member Williams Speaks,,,
53,04/05/2021,03:20,USD,high,Fed Chair Powell Speaks,,,
54,04/05/2021,09:00,USD,low,Total Vehicle Sales,18.50M,,17.70M
55,04/05/2021,09:30,AUD,low,Invest Housing Finance (MoM),12.7%,,4.5%
56,04/05/2021,10:30,AUD,low,Exports (MoM)  (Mar),-2%,,-1%
57,04/05/2021,10:30,AUD,medium,Home Loans (MoM),3.3%,,-1.8%
58,04/05/2021,10:30,AUD,low,Imports (MoM)  (Mar),4%,,5%
59,04/05/2021,10:30,AUD,medium,Trade Balance  (Mar),5.574B,8.000B,7.595B
60,04/05/2021,13:30,AUD,high,RBA Interest Rate Decision  (May),0.10%,0.10%,0.10%
61,04/05/2021,13:30,AUD,medium,RBA Rate Statement,,,
62,04/05/2021,17:30,GBP,low,BoE Consumer Credit  (Mar),-0.535B,-0.500B,-1.168B
63,04/05/2021,17:30,GBP,low,Mortgage Approvals  (Mar),82.74K,92.30K,87.39K
64,04/05/2021,17:30,GBP,low,Mortgage Lending  (Mar),11.83B,5.80B,6.43B
65,04/05/2021,17:30,GBP,low,Net Lending to Individuals,11.3B,,5.3B
66,04/05/2021,21:30,USD,medium,Exports,200.03B,,187.60B
67,04/05/2021,21:30,USD,medium,Imports,274.48B,,258.10B
68,04/05/2021,21:30,USD,medium,Trade Balance  (Mar),-74.40B,-74.50B,-70.50B
69,04/05/2021,21:55,USD,low,Redbook (YoY),14.2%,,13.9%
70,04/05/2021,22:00,USD,low,All Car Sales  (Apr),4.13M,,3.93M
71,04/05/2021,22:00,USD,low,All Truck Sales  (Apr),14.37M,,14.03M
72,04/05/2021,23:00,USD,medium,Cap Goods Ship Non Defense Ex Air (MoM),1.6%,,-1.1%
