id,date,time,currency,importance,event,actual,forecast,previous
0,01/04/2024,All Day,GBP,,United Kingdom - Easter,,,
1,01/04/2024,All Day,GBP,,United Kingdom - Easter,,,
2,01/04/2024,All Day,AUD,,Australia - Easter,,,
3,01/04/2024,08:50,JPY,medium,Tankan All Big Industry CAPEX  (Q1),4.0%,9.2%,13.2%
4,01/04/2024,08:50,JPY,low,Tankan All Small Industry CAPEX  (Q1),-3.6%,,8.3%
5,01/04/2024,08:50,JPY,medium,Tankan Big Manufacturing Outlook Index  (Q1),10,11,8
6,01/04/2024,08:50,JPY,medium,Tankan Large Manufacturers Index  (Q1),11,10,13
7,01/04/2024,08:50,JPY,low,Tankan Large Non-Manufacturers Diffusion Index  (Q1),27,30,27
8,01/04/2024,08:50,JPY,medium,Tankan Large Non-Manufacturers Index  (Q1),34,31,32
9,01/04/2024,08:50,JPY,low,Tankan Small Manufacturers Diffusion Index  (Q1),0,,-1
10,01/04/2024,08:50,JPY,low,Tankan Small Manufacturing Index  (Q1),-1,-2,2
11,01/04/2024,08:50,JPY,low,Tankan Small Non-Manufacturers Diffusion Index  (Q1),8,,7
12,01/04/2024,08:50,JPY,low,Tankan Small Non-Manufacturing Index  (Q1),13,,14
13,01/04/2024,23:00,USD,medium,Construction Spending (MoM)  (Feb),-0.3%,0.7%,-0.2%
14,01/04/2024,23:00,USD,medium,ISM Manufacturing Employment  (Mar),47.4,47.5,45.9
15,01/04/2024,23:00,USD,low,ISM Manufacturing New Orders Index  (Mar),51.4,49.8,49.2
16,01/04/2024,23:00,USD,high,ISM Manufacturing PMI  (Mar),50.3,48.5,47.8
17,01/04/2024,23:00,USD,high,ISM Manufacturing Prices  (Mar),55.8,53.3,52.5
18,02/04/2024,00:30,USD,low,3-Month Bill Auction,5.230%,,5.230%
19,02/04/2024,00:30,USD,low,6-Month Bill Auction,5.125%,,5.105%
20,02/04/2024,03:00,USD,medium,Atlanta Fed GDPNow  (Q1),2.8%,2.3%,2.3%
21,02/04/2024,07:10,AUD,medium,RBA Assist Gov Kent Speaks,,,
22,02/04/2024,07:50,USD,low,Fed Governor Cook Speaks,,,
23,02/04/2024,08:01,GBP,low,BRC Shop Price Index (YoY),1.3%,2.2%,2.5%
24,02/04/2024,08:50,JPY,low,Monetary Base (YoY)  (Mar),1.2%,2.5%,2.1%
25,02/04/2024,09:00,AUD,low,MI Inflation Gauge (MoM),0.1%,,-0.1%
26,02/04/2024,09:30,AUD,low,ANZ Job Advertisements (MoM),-1.0%,,-2.1%
27,02/04/2024,09:30,AUD,medium,RBA Meeting Minutes,,,
28,02/04/2024,12:35,JPY,medium,10-Year JGB Auction,0.753%,,0.718%
29,02/04/2024,15:00,GBP,medium,Nationwide HPI (MoM)  (Mar),-0.2%,0.4%,0.7%
30,02/04/2024,15:00,GBP,medium,Nationwide HPI (YoY)  (Mar),1.6%,2.4%,1.2%
31,02/04/2024,15:30,AUD,low,Commodity Prices (YoY)  (Mar),-15.3%,,-15.3%
32,02/04/2024,17:30,GBP,low,BoE Consumer Credit  (Feb),1.378B,1.600B,1.770B
33,02/04/2024,17:30,GBP,low,M3 Money Supply  (Feb),"3,011.7B",,"2,996.0B"
34,02/04/2024,17:30,GBP,low,M4 Money Supply (MoM)  (Feb),0.5%,0.2%,-0.1%
35,02/04/2024,17:30,GBP,low,Mortgage Approvals  (Feb),60.38K,57.00K,56.09K
36,02/04/2024,17:30,GBP,low,Mortgage Lending  (Feb),1.51B,-0.15B,-1.07B
