id,date,time,currency,importance,event,actual,forecast,previous
0,01/03/2021,00:00,USD,low,M2 Money Supply (MoM)  (Jan),19.7T,,19.4T
1,01/03/2021,06:30,AUD,low,AIG Manufacturing Index  (Feb),58.8,,55.3
2,01/03/2021,09:00,AUD,low,MI Inflation Gauge (MoM),0.1%,,0.2%
3,01/03/2021,09:30,AUD,low,ANZ Job Advertisements (MoM),7.2%,,2.6%
4,01/03/2021,09:30,AUD,low,Business inventories (MoM)  (Q4),0.0%,0.2%,-0.3%
5,01/03/2021,09:30,AUD,medium,Company Gross Operating Profits (QoQ)  (Q4),-6.6%,-4.0%,3.2%
6,01/03/2021,09:30,AUD,low,Company Profits Pre-Tax (QoQ)  (Q4),2.4%,,25.8%
7,01/03/2021,09:30,AUD,medium,Home Loans (MoM),12.3%,,7.1%
8,01/03/2021,09:30,AUD,low,Invest Housing Finance (MoM),9.4%,,8.2%
9,01/03/2021,14:30,AUD,low,Commodity Prices (YoY),23.9%,,19.5%
10,01/03/2021,15:30,GBP,medium,Investing.com GBP/USD Index,42.5%,,40.2%
11,01/03/2021,15:30,USD,medium,Investing.com Gold Index,52.0%,,56.3%
12,01/03/2021,15:30,AUD,medium,Investing.com AUD/USD Index,36.2%,,42.9%
13,01/03/2021,15:30,JPY,medium,Investing.com USD/JPY Index,33.0%,,43.7%
14,01/03/2021,15:30,EUR,medium,Investing.com EUR/USD Index,48.5%,,56.3%
15,01/03/2021,18:30,GBP,low,BoE Consumer Credit  (Jan),-2.392B,-1.900B,-0.870B
16,01/03/2021,18:30,GBP,low,M4 Money Supply (MoM)  (Jan),0.7%,,0.6%
17,01/03/2021,18:30,GBP,low,Mortgage Approvals  (Jan),98.99K,96.00K,102.81K
18,01/03/2021,18:30,GBP,low,Mortgage Lending  (Jan),5.17B,5.59B,5.34B
19,01/03/2021,18:30,GBP,low,Net Lending to Individuals,2.8B,3.3B,4.6B
20,01/03/2021,23:00,USD,medium,FOMC Member Williams Speaks,,,
21,01/03/2021,23:05,USD,medium,FOMC Member Brainard Speaks,,,
22,02/03/2021,00:00,USD,medium,Construction Spending (MoM)  (Jan),1.7%,0.8%,1.1%
23,02/03/2021,00:00,USD,medium,ISM Manufacturing Employment  (Feb),54.4,53.0,52.6
24,02/03/2021,00:00,USD,low,ISM Manufacturing New Orders Index  (Feb),64.8,,61.1
25,02/03/2021,00:00,USD,high,ISM Manufacturing PMI  (Feb),60.8,58.8,58.7
26,02/03/2021,00:00,USD,high,ISM Manufacturing Prices  (Feb),86.0,80.0,82.1
27,02/03/2021,00:20,EUR,medium,ECB's De Guindos Speaks,,,
28,02/03/2021,01:10,EUR,medium,ECB President Lagarde Speaks,,,
29,02/03/2021,01:30,USD,low,3-Month Bill Auction,0.040%,,0.030%
30,02/03/2021,01:30,USD,low,6-Month Bill Auction,0.060%,,0.045%
31,02/03/2021,08:30,JPY,low,Jobs/applications ratio  (Jan),1.10,1.06,1.06
32,02/03/2021,08:30,JPY,low,Unemployment Rate  (Jan),2.9%,3.0%,2.9%
33,02/03/2021,08:50,JPY,medium,Capital Spending (YoY)  (Q4),-4.8%,,-10.6%
34,02/03/2021,08:50,JPY,low,Monetary Base (YoY),19.6%,,18.9%
35,02/03/2021,09:30,AUD,medium,Building Approvals (MoM)  (Jan),-19.4%,-3.0%,12.0%
36,02/03/2021,09:30,AUD,medium,Current Account  (Q4),14.5B,13.1B,10.0B
37,02/03/2021,09:30,AUD,low,Net Exports Contribution  (Q4),-0.1%,-0.3%,-1.9%
38,02/03/2021,09:30,AUD,low,Private House Approvals  (Jan),-12.2%,,15.8%
39,02/03/2021,12:30,AUD,high,RBA Interest Rate Decision  (Mar),0.10%,0.10%,0.10%
40,02/03/2021,12:30,AUD,medium,RBA Rate Statement,,,
41,02/03/2021,12:45,JPY,medium,10-Year JGB Auction,0.131%,,0.053%
42,02/03/2021,16:00,GBP,medium,Nationwide HPI (MoM)  (Feb),0.7%,-0.3%,-0.2%
43,02/03/2021,16:00,GBP,medium,Nationwide HPI (YoY)  (Feb),6.9%,5.6%,6.4%
44,02/03/2021,19:00,EUR,medium,Core CPI (YoY)  (Feb),1.1%,1.4%,1.4%
45,02/03/2021,19:00,EUR,low,Core CPI (MoM)  (Feb),0.1%,-0.5%,-0.5%
46,02/03/2021,19:00,EUR,high,CPI (YoY)  (Feb),0.9%,0.9%,0.9%
47,02/03/2021,19:00,EUR,low,"CPI, n.s.a  (Feb)",105.54,,105.32
48,02/03/2021,19:00,EUR,low,HICP ex Energy & Food (YoY)  (Feb),1.2%,1.1%,1.4%
49,02/03/2021,19:00,EUR,low,HICP ex Energy and Food (MoM)  (Feb),0.1%,-0.3%,-0.3%
50,02/03/2021,19:45,GBP,low,5-Year Treasury Gilt Auction,0.454%,,0.039%
51,02/03/2021,22:40,EUR,medium,ECB's Panetta Speaks,,,
52,02/03/2021,22:55,USD,low,Redbook (MoM),-0.3%,,-0.8%
53,02/03/2021,22:55,USD,low,Redbook (YoY),4.6%,,2.9%
54,02/03/2021,23:00,EUR,medium,ECB McCaul Speaks,,,
55,02/03/2021,23:45,USD,low,ISM NY Business Conditions  (Feb),35.5%,,51.2%
56,02/03/2021,23:45,USD,low,ISM-New York Index  (Feb),810.0,,818.2
57,03/03/2021,00:00,USD,low,IBD/TIPP Economic Optimism,55.4,,51.9
58,03/03/2021,03:00,USD,medium,FOMC Member Brainard Speaks,,,
59,03/03/2021,04:00,USD,medium,FOMC Member Daly Speaks,,,
60,03/03/2021,06:30,USD,medium,API Weekly Crude Oil Stock,7.356M,-1.850M,1.026M
61,03/03/2021,06:30,USD,low,API Weekly Gasoline Stock,-9.933M,,
62,03/03/2021,06:30,AUD,low,AIG Construction Index  (Feb),57.4,,57.6
63,03/03/2021,09:00,USD,low,Total Vehicle Sales,15.70M,,16.60M
64,03/03/2021,09:01,GBP,low,BRC Shop Price Index (YoY),-2.4%,,-2.2%
65,03/03/2021,09:30,AUD,medium,GDP (QoQ)  (Q4),3.1%,2.5%,3.4%
66,03/03/2021,09:30,AUD,medium,GDP (YoY)  (Q4),-1.1%,-1.8%,-3.7%
67,03/03/2021,09:30,AUD,low,GDP Capital Expenditure  (Q4),3.6%,,0.5%
68,03/03/2021,09:30,AUD,low,GDP Chain Price Index  (Q4),1.7%,,-0.1%
69,03/03/2021,09:30,AUD,low,GDP Final Consumption  (Q4),3.2%,,5.9%
70,03/03/2021,09:30,AUD,low,RBA Chart Pack Release,,,
71,03/03/2021,10:30,JPY,medium,BoJ Board Member Kataoka Speaks,,,
72,03/03/2021,Tentative,USD,medium,OPEC Meeting,,,
73,03/03/2021,19:00,EUR,low,PPI (YoY)  (Jan),0.0%,-0.4%,-1.1%
74,03/03/2021,19:00,EUR,low,PPI (MoM)  (Jan),1.4%,1.2%,0.9%
75,03/03/2021,21:00,USD,low,MBA 30-Year Mortgage Rate,3.23%,,3.08%
