id,date,time,currency,importance,event,actual,forecast,previous
0,01/02/2023,00:00,USD,high,CB Consumer Confidence  (Jan),107.1,109.0,109.0
1,01/02/2023,00:00,USD,low,OPEC Crude Oil Production Algeria (Barrel),1.02M,,1.03M
2,01/02/2023,00:00,USD,low,OPEC Crude Oil Production Gabon (Barrel),0.19M,,0.20M
3,01/02/2023,00:00,USD,low,OPEC Crude Oil Production Guinea (Barrel),0.06M,,0.06M
4,01/02/2023,00:00,USD,low,OPEC Crude oil Production Iran (Barrel),2.58M,,2.57M
5,01/02/2023,00:00,USD,low,OPEC Crude oil Production Iraq (Barrel),4.47M,,4.46M
6,01/02/2023,00:00,USD,low,OPEC Crude Oil Production Kuwait (Barrel),2.65M,,2.68M
7,01/02/2023,00:00,USD,low,OPEC Crude Oil Production Libya (Barrel),1.15M,,1.16M
8,01/02/2023,00:00,USD,low,OPEC Crude Oil Production Nigeria (Barrel),1.27M,,1.18M
9,01/02/2023,00:00,USD,low,OPEC Crude oil Production UAE (Barrel),3.04M,,3.05M
10,01/02/2023,00:00,USD,low,OPEC Crude oil Production Venezuela (Barrel),0.67M,,0.67M
11,01/02/2023,00:30,USD,low,Dallas Fed Services Revenues  (Jan),4.9,,-0.6
12,01/02/2023,00:30,USD,low,Texas Services Sector Outlook  (Jan),-15.0,,-20.5
13,01/02/2023,06:30,USD,medium,API Weekly Crude Oil Stock,6.330M,-1.000M,3.378M
14,01/02/2023,08:40,AUD,low,RBA Kohler Speaks,,,
15,01/02/2023,09:01,GBP,low,BRC Shop Price Index (YoY),8.0%,,7.3%
16,01/02/2023,14:30,AUD,low,Commodity Prices (YoY),10.6%,,14.2%
17,01/02/2023,16:00,GBP,medium,Nationwide HPI (YoY)  (Jan),1.1%,1.9%,2.8%
18,01/02/2023,16:00,GBP,medium,Nationwide HPI (MoM)  (Jan),-0.6%,-0.3%,-0.3%
19,01/02/2023,19:00,USD,medium,OPEC Meeting,,,
20,01/02/2023,19:00,EUR,low,Core CPI (MoM),-0.8%,-0.2%,0.6%
21,01/02/2023,19:00,EUR,medium,Core CPI (YoY),5.2%,5.4%,5.2%
22,01/02/2023,19:00,EUR,high,CPI (YoY)  (Jan),8.5%,9.0%,9.2%
23,01/02/2023,19:00,EUR,medium,CPI (MoM),-0.4%,-0.3%,-0.4%
24,01/02/2023,19:00,EUR,low,"CPI, n.s.a  (Jan)",120.06,,120.52
25,01/02/2023,19:00,EUR,low,HICP ex Energy & Food (YoY)  (Jan),7.0%,6.9%,6.9%
26,01/02/2023,19:00,EUR,low,HICP ex Energy and Food (MoM),-0.4%,,0.7%
27,01/02/2023,19:00,EUR,medium,Unemployment Rate  (Dec),6.6%,6.5%,6.6%
28,01/02/2023,21:00,USD,low,MBA 30-Year Mortgage Rate,6.19%,,6.20%
29,01/02/2023,21:00,USD,low,MBA Mortgage Applications (WoW),-9.0%,,7.0%
30,01/02/2023,21:00,USD,low,MBA Purchase Index,184.3,,205.4
31,01/02/2023,21:00,USD,low,Mortgage Market Index,232.4,,255.3
32,01/02/2023,21:00,USD,low,Mortgage Refinance Index,466.6,,502.3
33,01/02/2023,22:00,USD,low,Total Vehicle Sales  (Jan),15.70M,,13.30M
34,01/02/2023,22:15,USD,high,ADP Nonfarm Employment Change  (Jan),106K,178K,253K
35,02/02/2023,00:00,USD,medium,Construction Spending (MoM)  (Dec),-0.4%,-0.1%,0.5%
36,02/02/2023,00:00,USD,medium,ISM Manufacturing Employment  (Jan),50.6,49.0,50.8
37,02/02/2023,00:00,USD,low,ISM Manufacturing New Orders Index  (Jan),42.5,,45.1
38,02/02/2023,00:00,USD,high,ISM Manufacturing PMI  (Jan),47.4,48.0,48.4
39,02/02/2023,00:00,USD,high,ISM Manufacturing Prices  (Jan),44.5,39.5,39.4
40,02/02/2023,00:00,USD,high,JOLTS Job Openings  (Dec),11.012M,10.250M,10.440M
41,02/02/2023,00:30,USD,high,Crude Oil Inventories,4.140M,0.376M,0.533M
42,02/02/2023,00:30,USD,low,EIA Refinery Crude Runs  (WoW),-0.020M,,0.128M
43,02/02/2023,00:30,USD,low,Crude Oil Imports,2.593M,,-1.791M
44,02/02/2023,00:30,USD,medium,Cushing Crude Oil Inventories,2.315M,,4.267M
45,02/02/2023,00:30,USD,low,Distillate Fuel Production,0.100M,,-0.009M
46,02/02/2023,00:30,USD,low,EIA Weekly Distillates Stocks,2.320M,-1.300M,-0.507M
47,02/02/2023,00:30,USD,low,Gasoline Production,0.612M,,-0.034M
48,02/02/2023,00:30,USD,low,Heating Oil Stockpiles,-0.328M,,-0.234M
49,02/02/2023,00:30,USD,low,EIA Weekly Refinery Utilization Rates (WoW),-0.4%,0.5%,0.8%
50,02/02/2023,00:30,USD,low,Gasoline Inventories,2.576M,1.442M,1.763M
51,02/02/2023,04:00,USD,high,FOMC Statement,,,
52,02/02/2023,04:00,USD,high,Fed Interest Rate Decision,4.75%,4.75%,4.50%
53,02/02/2023,04:30,USD,high,FOMC Press Conference,,,
54,02/02/2023,05:30,USD,medium,Fed's Balance Sheet,"8,434B",,"8,471B"
55,02/02/2023,08:50,JPY,low,Foreign Bonds Buying,-715.4B,,-341.9B
56,02/02/2023,08:50,JPY,low,Foreign Investments in Japanese Stocks,379.5B,,-85.0B
57,02/02/2023,08:50,JPY,low,Monetary Base (YoY),-3.8%,-3.2%,-6.1%
58,02/02/2023,09:30,AUD,medium,Building Approvals (MoM)  (Dec),18.5%,1.0%,-8.8%
59,02/02/2023,09:30,AUD,low,NAB Quarterly Business Confidence,-1,,9
60,02/02/2023,09:30,AUD,low,Private House Approvals  (Dec),-2.3%,,-2.5%
61,02/02/2023,12:35,JPY,medium,10-Year JGB Auction,0.485%,,0.500%
62,02/02/2023,21:00,GBP,medium,BoE MPC vote cut  (Jan),0,0,0
63,02/02/2023,21:00,GBP,medium,BoE MPC vote hike  (Jan),7,7,7
64,02/02/2023,21:00,GBP,medium,BoE MPC vote unchanged  (Jan),2,2,2
65,02/02/2023,21:00,GBP,high,BoE Interest Rate Decision  (Jan),4.00%,4.00%,3.50%
66,02/02/2023,21:00,GBP,medium,BoE MPC Meeting Minutes,,,
67,02/02/2023,21:30,USD,low,All Car Sales  (Jan),3.12M,,2.81M
68,02/02/2023,21:30,USD,low,All Truck Sales  (Jan),12.62M,,10.56M
69,02/02/2023,21:30,USD,low,Challenger Job Cuts  (Jan),102.943K,,43.651K
70,02/02/2023,21:30,USD,low,Challenger Job Cuts (YoY),440.0%,,129.1%
71,02/02/2023,22:15,EUR,high,Deposit Facility Rate  (Feb),2.50%,2.50%,2.00%
72,02/02/2023,22:15,EUR,medium,ECB Marginal Lending Facility,3.25%,,2.75%
73,02/02/2023,22:15,EUR,medium,ECB Monetary Policy Statement,,,
74,02/02/2023,22:15,EUR,high,ECB Interest Rate Decision  (Feb),3.00%,3.00%,2.50%
75,02/02/2023,22:30,USD,medium,Continuing Jobless Claims,"1,655K","1,677K","1,666K"
76,02/02/2023,22:30,USD,high,Initial Jobless Claims,183K,200K,186K
77,02/02/2023,22:30,USD,low,Jobless Claims 4-Week Avg.,191.75K,,197.50K
78,02/02/2023,22:30,USD,medium,Nonfarm Productivity (QoQ)  (Q4),3.0%,2.4%,1.4%
79,02/02/2023,22:30,USD,medium,Unit Labor Costs (QoQ)  (Q4),1.1%,1.5%,2.0%
80,02/02/2023,22:45,EUR,high,ECB Press Conference,,,
81,02/02/2023,23:15,GBP,medium,BoE Gov Bailey Speaks,,,
82,03/02/2023,00:00,USD,low,Durables Excluding Defense (MoM)  (Dec),6.2%,,6.3%
83,03/02/2023,00:00,USD,low,Durables Excluding Transport (MoM)  (Dec),-0.2%,,-0.1%
84,03/02/2023,00:00,USD,medium,Factory Orders (MoM)  (Dec),1.8%,2.3%,-1.9%
85,03/02/2023,00:00,USD,low,Factory orders ex transportation (MoM)  (Dec),-1.2%,,-1.2%
86,03/02/2023,00:15,EUR,medium,ECB President Lagarde Speaks,,,
87,03/02/2023,00:30,USD,low,Natural Gas Storage,-151B,-142B,-91B
88,03/02/2023,01:30,USD,low,4-Week Bill Auction,4.490%,,4.500%
89,03/02/2023,01:30,USD,low,8-Week Bill Auction,4.505%,,4.525%
90,03/02/2023,03:30,EUR,medium,ECB President Lagarde Speaks,,,
91,03/02/2023,06:30,USD,low,Reserve Balances with Federal Reserve Banks,3.030T,,3.000T
92,03/02/2023,09:30,AUD,medium,Home Loans (MoM),-5.7%,-2.8%,-3.0%
93,03/02/2023,09:30,AUD,low,Invest Housing Finance (MoM),-4.4%,,-3.6%
94,03/02/2023,19:00,EUR,low,PPI (MoM)  (Dec),1.1%,-0.4%,-1.0%
95,03/02/2023,19:00,EUR,low,PPI (YoY)  (Dec),24.6%,22.5%,27.0%
96,03/02/2023,21:15,GBP,medium,BoE MPC Member Pill Speaks,,,
97,03/02/2023,22:00,EUR,medium,ECB's Elderson Speaks,,,
98,03/02/2023,22:30,USD,high,Average Hourly Earnings (MoM)  (Jan),0.3%,0.3%,0.4%
99,03/02/2023,22:30,USD,medium,Average Hourly Earnings (YoY) (YoY)  (Jan),4.4%,4.3%,4.8%
100,03/02/2023,22:30,USD,low,Average Weekly Hours  (Jan),34.7,34.3,34.4
101,03/02/2023,22:30,USD,low,Government Payrolls  (Jan),74.0K,,-9.0K
102,03/02/2023,22:30,USD,low,Manufacturing Payrolls  (Jan),19K,6K,12K
103,03/02/2023,22:30,USD,high,Nonfarm Payrolls  (Jan),517K,185K,260K
104,03/02/2023,22:30,USD,medium,Participation Rate  (Jan),62.4%,,62.3%
105,03/02/2023,22:30,USD,low,Payrolls Benchmark,568.00,,374.00
106,03/02/2023,22:30,USD,medium,"Payrolls Benchmark, n.s.a.",506.00K,,462.00K
107,03/02/2023,22:30,USD,medium,Private Nonfarm Payrolls  (Jan),443K,190K,269K
108,03/02/2023,22:30,USD,medium,U6 Unemployment Rate  (Jan),6.6%,,6.5%
109,03/02/2023,22:30,USD,high,Unemployment Rate  (Jan),3.4%,3.6%,3.5%
110,04/02/2023,00:00,USD,low,ISM Non-Manufacturing Business Activity  (Jan),60.4,54.5,53.5
111,04/02/2023,00:00,USD,medium,ISM Non-Manufacturing Employment  (Jan),50.0,,49.4
112,04/02/2023,00:00,USD,low,ISM Non-Manufacturing New Orders  (Jan),60.4,,45.2
113,04/02/2023,00:00,USD,high,ISM Non-Manufacturing PMI  (Jan),55.2,50.4,49.2
114,04/02/2023,00:00,USD,high,ISM Non-Manufacturing Prices  (Jan),67.8,,68.1
115,04/02/2023,03:00,USD,medium,U.S. Baker Hughes Oil Rig Count,599,,609
116,04/02/2023,03:00,USD,medium,U.S. Baker Hughes Total Rig Count,759,,771
