id,date,time,currency,importance,event,actual,forecast,previous
0,01/09/2022,00:00,USD,low,OPEC Crude Oil Production Algeria (Barrel),1.03M,,1.02M
1,01/09/2022,00:00,USD,low,OPEC Crude Oil Production Congo (Barrel),0.26M,,0.27M
2,01/09/2022,00:00,USD,low,OPEC Crude Oil Production Gabon (Barrel),0.20M,,0.19M
3,01/09/2022,00:00,USD,low,OPEC Crude Oil Production Guinea (Barrel),0.10M,,0.09M
4,01/09/2022,00:00,USD,low,OPEC Crude oil Production Iran (Barrel),2.56M,,2.57M
5,01/09/2022,00:00,USD,low,OPEC Crude oil Production Iraq (Barrel),4.52M,,4.43M
6,01/09/2022,00:00,USD,low,OPEC Crude Oil Production Kuwait (Barrel),2.77M,,2.72M
7,01/09/2022,00:00,USD,low,OPEC Crude Oil Production Libya (Barrel),0.69M,,0.63M
8,01/09/2022,00:00,USD,low,OPEC Crude Oil Production Nigeria (Barrel),1.13M,,1.24M
9,01/09/2022,00:00,USD,low,OPEC Crude oil Production Saudi Arabia (Barrel),10.74M,,10.59M
10,01/09/2022,00:00,USD,low,OPEC Crude oil Production UAE (Barrel),3.13M,,3.08M
11,01/09/2022,00:00,USD,low,OPEC Crude oil Production Venezuela (Barrel),0.66M,,0.71M
12,01/09/2022,05:30,USD,medium,Fed's Balance Sheet,"8,826.09B",,"8,851.44B"
13,01/09/2022,07:30,USD,medium,FOMC Member Bostic Speaks,,,
14,01/09/2022,07:30,AUD,low,AIG Manufacturing Index  (Aug),49.3,,52.5
15,01/09/2022,08:50,JPY,medium,Capital Spending (YoY)  (Q2),4.6%,3.0%,3.0%
16,01/09/2022,08:50,JPY,low,Foreign Bonds Buying,-303.7B,,-76.7B
17,01/09/2022,08:50,JPY,low,Foreign Investments in Japanese Stocks,-536.0B,,29.1B
18,01/09/2022,10:30,AUD,low,Building Capital Expenditure (MoM)  (Q2),-2.5%,,-1.7%
19,01/09/2022,10:30,AUD,medium,Home Loans (MoM),-7.0%,-3.0%,-3.3%
20,01/09/2022,10:30,AUD,low,Invest Housing Finance (MoM),-11.2%,,-6.3%
21,01/09/2022,10:30,AUD,low,Plant/Machinery Capital Expenditure (QoQ)  (Q2),2.1%,,1.2%
22,01/09/2022,10:30,AUD,medium,Private New Capital Expenditure (QoQ)  (Q2),-0.3%,1.5%,-0.3%
23,01/09/2022,12:35,JPY,medium,10-Year JGB Auction,0.235%,,0.168%
24,01/09/2022,15:00,GBP,medium,Nationwide HPI (YoY)  (Aug),10.0%,8.9%,11.0%
25,01/09/2022,15:00,GBP,medium,Nationwide HPI (MoM)  (Aug),0.8%,0.1%,0.2%
26,01/09/2022,15:30,AUD,low,Commodity Prices (YoY),21.7%,,14.1%
27,01/09/2022,18:00,EUR,medium,Unemployment Rate  (Jul),6.6%,6.6%,6.7%
28,01/09/2022,20:30,USD,low,Challenger Job Cuts (YoY),30.3%,,36.3%
29,01/09/2022,20:30,USD,low,Challenger Job Cuts  (Aug),20.485K,,25.810K
30,01/09/2022,21:30,USD,medium,Continuing Jobless Claims,"1,438K","1,438K","1,412K"
31,01/09/2022,21:30,USD,high,Initial Jobless Claims,232K,248K,237K
32,01/09/2022,21:30,USD,low,Jobless Claims 4-Week Avg.,241.50K,,245.50K
33,01/09/2022,21:30,USD,medium,Nonfarm Productivity (QoQ)  (Q2),-4.1%,-4.5%,-4.6%
34,01/09/2022,21:30,USD,medium,Unit Labor Costs (QoQ)  (Q2),10.2%,10.7%,10.8%
35,01/09/2022,23:00,USD,low,All Car Sales  (Aug),2.85M,,2.79M
36,01/09/2022,23:00,USD,low,All Truck Sales  (Aug),10.33M,,10.54M
37,01/09/2022,23:00,USD,medium,Construction Spending (MoM)  (Jul),-0.4%,-0.4%,-0.5%
38,01/09/2022,23:00,USD,medium,ISM Manufacturing Employment  (Aug),54.2,49.0,49.9
39,01/09/2022,23:00,USD,low,ISM Manufacturing New Orders Index  (Aug),51.3,,48.0
40,01/09/2022,23:00,USD,high,ISM Manufacturing PMI  (Aug),52.8,52.0,52.8
41,01/09/2022,23:00,USD,high,ISM Manufacturing Prices  (Aug),52.5,55.5,60.0
42,01/09/2022,23:30,USD,low,Natural Gas Storage,61B,58B,60B
43,02/09/2022,00:30,USD,low,4-Week Bill Auction,2.470%,,2.310%
44,02/09/2022,00:30,USD,low,8-Week Bill Auction,2.730%,,2.610%
45,02/09/2022,04:30,USD,medium,FOMC Member Bostic Speaks,,,
46,02/09/2022,08:00,USD,low,Total Vehicle Sales,13.20M,13.30M,13.35M
47,02/09/2022,08:50,JPY,low,Monetary Base (YoY),0.4%,3.1%,2.8%
48,02/09/2022,18:00,EUR,low,PPI (MoM)  (Jul),4.0%,2.5%,1.3%
49,02/09/2022,18:00,EUR,low,PPI (YoY)  (Jul),37.9%,35.8%,36.0%
50,02/09/2022,21:30,USD,high,Average Hourly Earnings (MoM)  (Aug),0.3%,0.4%,0.5%
51,02/09/2022,21:30,USD,medium,Average Hourly Earnings (YoY) (YoY)  (Aug),5.2%,5.3%,5.2%
52,02/09/2022,21:30,USD,low,Average Weekly Hours  (Aug),34.5,34.6,34.6
53,02/09/2022,21:30,USD,low,Government Payrolls  (Aug),7.0K,,49.0K
54,02/09/2022,21:30,USD,low,Manufacturing Payrolls  (Aug),22K,20K,36K
