id,date,time,currency,importance,event,actual,forecast,previous
0,01/10/2020,00:00,USD,medium,FOMC Member Kashkari Speaks,,,
1,01/10/2020,00:00,USD,low,OPEC Crude Oil Production Algeria (Barrel),0.86M,,0.81M
2,01/10/2020,00:00,USD,low,OPEC Crude Oil Production Congo (Barrel),0.28M,,0.28M
3,01/10/2020,00:00,USD,low,OPEC Crude Oil Production Gabon (Barrel),0.18M,,0.19M
4,01/10/2020,00:00,USD,low,OPEC Crude Oil Production Guinea (Barrel),0.12M,,0.11M
5,01/10/2020,00:00,USD,low,OPEC Crude oil Production Iran (Barrel),1.94M,,1.94M
6,01/10/2020,00:00,USD,low,OPEC Crude oil Production Iraq (Barrel),3.65M,,3.75M
7,01/10/2020,00:00,USD,low,OPEC Crude Oil Production Kuwait (Barrel),2.29M,,2.16M
8,01/10/2020,00:00,USD,low,OPEC Crude Oil Production Libya (Barrel),0.11M,,0.10M
9,01/10/2020,00:00,USD,low,OPEC Crude Oil Production Nigeria (Barrel),1.48M,,1.49M
10,01/10/2020,00:00,USD,low,OPEC Crude oil Production Saudi Arabia (Barrel),8.89M,,8.41M
11,01/10/2020,00:00,USD,low,OPEC Crude oil Production UAE (Barrel),2.71M,,2.43M
12,01/10/2020,00:00,USD,low,OPEC Crude oil Production Venezuela (Barrel),0.34M,,0.34M
13,01/10/2020,00:00,USD,low,M2 Money Supply (MoM),18.6T,,18.4T
14,01/10/2020,02:40,USD,medium,FOMC Member Bowman Speaks,,,
15,01/10/2020,05:30,USD,medium,Fed's Balance Sheet,"7,056.13B",,"7,093.16B"
16,01/10/2020,07:00,USD,medium,FOMC Member Kaplan Speaks,,,
17,01/10/2020,07:30,AUD,low,AIG Manufacturing Index  (Sep),46.7,,49.3
18,01/10/2020,08:50,JPY,low,Foreign Bonds Buying,-64.4B,,281.5B
19,01/10/2020,08:50,JPY,low,Foreign Investments in Japanese Stocks,-274.3B,,-897.0B
20,01/10/2020,08:50,JPY,medium,Tankan All Big Industry CAPEX  (Q3),1.4%,1.3%,3.2%
21,01/10/2020,08:50,JPY,low,Tankan All Small Industry CAPEX  (Q3),-16.1%,-15.1%,-16.5%
22,01/10/2020,08:50,JPY,medium,Tankan Big Manufacturing Outlook Index  (Q3),-17,-17,-27
23,01/10/2020,08:50,JPY,medium,Tankan Large Manufacturers Index  (Q3),-27,-23,-34
24,01/10/2020,08:50,JPY,low,Tankan Large Non-Manufacturers Diffusion Index  (Q3),-11,-9,-14
25,01/10/2020,08:50,JPY,medium,Tankan Large Non-Manufacturers Index  (Q3),-12,-9,-17
26,01/10/2020,08:50,JPY,low,Tankan Small Manufacturers Diffusion Index  (Q3),-38,-34,-47
27,01/10/2020,08:50,JPY,low,Tankan Small Manufacturing Index  (Q3),-44,-38,-45
28,01/10/2020,08:50,JPY,low,Tankan Small Non-Manufacturers Diffusion Index  (Q3),-27,-21,-33
29,01/10/2020,08:50,JPY,low,Tankan Small Non-Manufacturing Index  (Q3),-22,-21,-26
30,01/10/2020,12:45,JPY,medium,10-Year JGB Auction,0.024%,,0.034%
31,01/10/2020,15:30,AUD,low,Commodity Prices (YoY),-5.8%,,-10.2%
32,01/10/2020,18:00,EUR,low,PPI (MoM)  (Aug),0.1%,0.1%,0.7%
33,01/10/2020,18:00,EUR,low,PPI (YoY)  (Aug),-2.5%,-2.7%,-3.1%
34,01/10/2020,18:00,EUR,medium,Unemployment Rate  (Aug),8.1%,8.1%,8.0%
35,01/10/2020,19:00,EUR,medium,EU Leaders Summit,,,
36,01/10/2020,19:20,GBP,medium,BoE MPC Member Haldane Speaks,,,
37,01/10/2020,20:30,USD,low,Challenger Job Cuts (YoY),185.9%,,116.5%
38,01/10/2020,20:30,USD,low,Challenger Job Cuts  (Sep),118.804K,,115.762K
39,01/10/2020,21:30,USD,medium,Continuing Jobless Claims,"11,767K","12,225K","12,747K"
40,01/10/2020,21:30,USD,high,Core PCE Price Index (MoM)  (Aug),0.3%,0.3%,0.4%
41,01/10/2020,21:30,USD,high,Core PCE Price Index (YoY)  (Aug),1.6%,1.4%,1.4%
42,01/10/2020,21:30,USD,high,Initial Jobless Claims,837K,850K,873K
43,01/10/2020,21:30,USD,low,Jobless Claims 4-Week Avg.,867.25K,,879.00K
44,01/10/2020,21:30,USD,medium,PCE Price index (YoY)  (Aug),1.4,,1.1
45,01/10/2020,21:30,USD,medium,PCE price index (MoM)  (Aug),0.3%,,0.4%
46,01/10/2020,21:30,USD,low,Personal Income (MoM)  (Aug),-2.7%,-2.4%,0.5%
47,01/10/2020,21:30,USD,medium,Personal Spending (MoM)  (Aug),1.0%,0.8%,1.5%
48,01/10/2020,21:30,USD,low,Real Personal Consumption (MoM)  (Aug),0.7%,,1.1%
49,01/10/2020,22:30,USD,medium,FOMC Member Harker Speaks,,,
50,01/10/2020,23:00,USD,medium,Construction Spending (MoM)  (Aug),1.4%,0.8%,0.7%
51,01/10/2020,23:00,USD,medium,ISM Manufacturing Employment  (Sep),49.6,45.8,46.4
52,01/10/2020,23:00,USD,low,ISM Manufacturing New Orders Index  (Sep),60.2,,67.6
53,01/10/2020,23:00,USD,high,ISM Manufacturing PMI  (Sep),55.4,56.4,56.0
54,01/10/2020,23:00,USD,high,ISM Manufacturing Prices  (Sep),62.8,58.6,59.5
55,01/10/2020,23:30,USD,low,Natural Gas Storage,76B,79B,66B
56,02/10/2020,00:00,USD,medium,FOMC Member Williams Speaks,,,
57,02/10/2020,00:30,USD,low,4-Week Bill Auction,0.085%,,0.075%
58,02/10/2020,00:30,USD,low,8-Week Bill Auction,0.085%,,0.090%
59,02/10/2020,00:45,EUR,medium,ECB's Lane Speaks,,,
60,02/10/2020,01:00,USD,low,Dallas Fed PCE  (Aug),2.60%,,2.30%
61,02/10/2020,04:00,USD,medium,FOMC Member Bowman Speaks,,,
62,02/10/2020,08:30,JPY,low,Jobs/applications ratio  (Aug),1.04,1.05,1.08
63,02/10/2020,08:30,JPY,low,Unemployment Rate  (Aug),3.0%,3.0%,2.9%
64,02/10/2020,08:50,JPY,low,Monetary Base (YoY),14.3%,,11.5%
65,02/10/2020,09:00,USD,low,Total Vehicle Sales,15.70M,,15.20M
66,02/10/2020,10:30,AUD,medium,Retail Sales (MoM)  (Aug),-4.0%,-4.2%,3.2%
67,02/10/2020,14:00,JPY,low,Household Confidence  (Sep),32.7,,29.3
68,02/10/2020,18:00,EUR,medium,Core CPI (YoY),0.2%,,0.4%
69,02/10/2020,18:00,EUR,low,Core CPI (MoM),0.2%,,-0.6%
70,02/10/2020,18:00,EUR,medium,CPI (MoM),0.1%,,-0.4%
71,02/10/2020,18:00,EUR,high,CPI (YoY)  (Sep),-0.3%,-0.2%,-0.2%
72,02/10/2020,18:00,EUR,low,"CPI, n.s.a  (Sep)",104.99,,104.88
73,02/10/2020,18:00,EUR,low,HICP ex Energy & Food (YoY)  (Sep),0.4%,0.8%,0.6%
74,02/10/2020,18:00,EUR,low,HICP ex Energy and Food (MoM),0.1%,,-0.5%
75,02/10/2020,19:00,EUR,medium,ECB's De Guindos Speaks,,,
76,02/10/2020,21:30,USD,medium,Average Hourly Earnings (YoY) (YoY)  (Sep),4.7%,4.8%,4.6%
77,02/10/2020,21:30,USD,high,Average Hourly Earnings (MoM)  (Sep),0.1%,0.2%,0.3%
78,02/10/2020,21:30,USD,low,Average Weekly Hours  (Sep),34.7,34.6,34.6
79,02/10/2020,21:30,USD,low,Government Payrolls  (Sep),-216.0K,,467.0K
80,02/10/2020,21:30,USD,low,Manufacturing Payrolls  (Sep),66K,35K,36K
81,02/10/2020,21:30,USD,high,Nonfarm Payrolls  (Sep),661K,850K,"1,489K"
82,02/10/2020,21:30,USD,medium,Participation Rate  (Sep),61.4%,,61.7%
83,02/10/2020,21:30,USD,medium,Private Nonfarm Payrolls  (Sep),877K,850K,"1,022K"
84,02/10/2020,21:30,USD,medium,U6 Unemployment Rate  (Sep),12.8%,,14.2%
85,02/10/2020,21:30,USD,high,Unemployment Rate  (Sep),7.9%,8.2%,8.4%
86,02/10/2020,22:00,USD,medium,FOMC Member Harker Speaks,,,
87,02/10/2020,22:45,USD,low,ISM NY Business Conditions  (Sep),56.1%,,42.9%
88,02/10/2020,22:45,USD,low,ISM-New York Index  (Sep),807.3,,804.2
89,02/10/2020,23:00,USD,medium,Cap Goods Ship Non Defense Ex Air (MoM),1.5%,,2.8%
90,02/10/2020,23:00,USD,low,Durables Excluding Defense (MoM)  (Aug),0.9%,,0.7%
91,02/10/2020,23:00,USD,medium,Factory Orders (MoM)  (Aug),0.7%,1.0%,6.5%
92,02/10/2020,23:00,USD,low,Factory orders ex transportation (MoM)  (Aug),0.7%,,2.4%
93,02/10/2020,23:00,USD,medium,Michigan 1-Year Inflation Expectations  (Sep),2.6%,2.7%,3.1%
94,02/10/2020,23:00,USD,medium,Michigan 5-Year Inflation Expectations  (Sep),2.70%,2.60%,2.70%
95,02/10/2020,23:00,USD,medium,Michigan Consumer Expectations  (Sep),75.6,73.3,68.5
96,02/10/2020,23:00,USD,medium,Michigan Consumer Sentiment  (Sep),80.4,79.0,74.1
97,02/10/2020,23:00,USD,low,Michigan Current Conditions  (Sep),87.8,87.5,82.9
98,03/10/2020,02:00,USD,medium,U.S. Baker Hughes Oil Rig Count,189,,183
99,03/10/2020,02:00,USD,medium,U.S. Baker Hughes Total Rig Count,266,,261
100,03/10/2020,04:30,GBP,medium,CFTC GBP speculative net positions,-12.7K,,3.0K
101,03/10/2020,04:30,USD,low,CFTC Copper speculative net positions,54.1K,,67.8K
102,03/10/2020,04:30,USD,low,CFTC Corn speculative net positions,181.9K,,156.9K
103,03/10/2020,04:30,USD,medium,CFTC Crude Oil speculative net positions,461.9K,,472.8K
104,03/10/2020,04:30,USD,medium,CFTC Gold speculative net positions,243.7K,,219.1K
