id,date,time,currency,importance,event,actual,forecast,previous
0,02/10/2023,08:50,JPY,low,BoJ Summary of Opinions,,,
1,02/10/2023,08:50,JPY,medium,Tankan All Big Industry CAPEX  (Q3),13.6%,13.6%,13.4%
2,02/10/2023,08:50,JPY,low,Tankan All Small Industry CAPEX  (Q3),8.0%,,2.4%
3,02/10/2023,08:50,JPY,medium,Tankan Big Manufacturing Outlook Index  (Q3),10,5,9
4,02/10/2023,08:50,JPY,medium,Tankan Large Manufacturers Index  (Q3),9,6,5
5,02/10/2023,08:50,JPY,low,Tankan Large Non-Manufacturers Diffusion Index  (Q3),21,22,20
6,02/10/2023,08:50,JPY,medium,Tankan Large Non-Manufacturers Index  (Q3),27,24,23
7,02/10/2023,08:50,JPY,low,Tankan Small Manufacturers Diffusion Index  (Q3),-2,,-1
8,02/10/2023,08:50,JPY,low,Tankan Small Manufacturing Index  (Q3),-5,-4,-5
9,02/10/2023,08:50,JPY,low,Tankan Small Non-Manufacturers Diffusion Index  (Q3),8,,7
10,02/10/2023,08:50,JPY,low,Tankan Small Non-Manufacturing Index  (Q3),12,,11
11,02/10/2023,09:00,AUD,low,MI Inflation Gauge (MoM),0.0%,,0.2%
12,02/10/2023,15:00,GBP,medium,Nationwide HPI (YoY),-5.3%,-5.7%,-5.3%
13,02/10/2023,15:00,GBP,medium,Nationwide HPI (MoM),0.0%,-0.4%,-0.8%
14,02/10/2023,16:00,EUR,medium,ECB's De Guindos Speaks,,,
15,02/10/2023,18:00,EUR,medium,Unemployment Rate  (Aug),6.4%,6.4%,6.5%
16,02/10/2023,23:00,USD,medium,Construction Spending (MoM)  (Aug),0.5%,0.5%,0.9%
17,02/10/2023,23:00,USD,medium,ISM Manufacturing Employment  (Sep),51.2,48.3,48.5
18,02/10/2023,23:00,USD,low,ISM Manufacturing New Orders Index  (Sep),49.2,,46.8
19,02/10/2023,23:00,USD,high,ISM Manufacturing PMI  (Sep),49.0,47.7,47.6
20,02/10/2023,23:00,USD,high,ISM Manufacturing Prices  (Sep),43.8,48.6,48.4
21,03/10/2023,00:00,GBP,medium,BoE MPC Member Mann Speaks,,,
22,03/10/2023,00:00,USD,high,Fed Chair Powell Speaks,,,
23,03/10/2023,00:00,USD,medium,FOMC Member Harker Speaks,,,
24,03/10/2023,00:30,USD,low,3-Month Bill Auction,5.345%,,5.330%
25,03/10/2023,00:30,USD,low,6-Month Bill Auction,5.340%,,5.315%
26,03/10/2023,02:00,USD,medium,Fed Vice Chair for Supervision Barr Speaks,,,
27,03/10/2023,02:30,USD,medium,FOMC Member Williams Speaks,,,
28,03/10/2023,08:01,GBP,low,BRC Shop Price Index (YoY),6.2%,,6.9%
29,03/10/2023,08:30,USD,medium,FOMC Member Mester Speaks,,,
30,03/10/2023,08:50,JPY,low,Monetary Base (YoY)  (Sep),5.6%,1.6%,1.1%
31,03/10/2023,09:30,AUD,low,ANZ Job Advertisements (MoM),-0.1%,,1.7%
32,03/10/2023,09:30,AUD,low,Building Approvals (YoY)  (Aug),-22.90%,,-10.30%
33,03/10/2023,09:30,AUD,medium,Building Approvals (MoM)  (Aug),7.0%,2.5%,-7.4%
34,03/10/2023,09:30,AUD,medium,Home Loans (MoM),2.6%,0.0%,-1.9%
35,03/10/2023,09:30,AUD,low,Invest Housing Finance (MoM),1.6%,,-0.3%
36,03/10/2023,09:30,AUD,low,Private House Approvals  (Aug),5.8%,,0.4%
37,03/10/2023,12:30,AUD,high,RBA Interest Rate Decision  (Oct),4.10%,4.10%,4.10%
38,03/10/2023,12:30,AUD,medium,RBA Rate Statement,,,
39,03/10/2023,12:35,JPY,medium,10-Year JGB Auction,0.768%,,0.657%
40,03/10/2023,14:30,AUD,low,Commodity Prices (YoY),-22.0%,,-22.9%
41,03/10/2023,15:10,EUR,medium,ECB's Lane Speaks,,,
42,03/10/2023,21:00,USD,medium,FOMC Member Bostic Speaks,,,
43,03/10/2023,21:55,USD,low,Redbook (YoY),3.5%,,3.8%
44,03/10/2023,23:00,USD,low,IBD/TIPP Economic Optimism,36.3,41.6,43.2
45,03/10/2023,23:00,USD,high,JOLTS Job Openings  (Aug),9.610M,8.800M,8.920M
46,04/10/2023,00:30,USD,low,52-Week Bill Auction,5.185%,,5.120%
47,04/10/2023,05:30,USD,medium,API Weekly Crude Oil Stock,-4.210M,-0.092M,1.586M
48,04/10/2023,08:00,AUD,low,AIG Construction Index  (Sep),7.1,,-9.9
49,04/10/2023,08:00,AUD,low,AIG Manufacturing Index  (Sep),-12.8,,-19.8
50,04/10/2023,09:30,AUD,low,RBA Chart Pack Release,,,
51,04/10/2023,17:15,EUR,medium,ECB President Lagarde Speaks,,,
52,04/10/2023,18:00,GBP,low,2-Year Treasury Gilt Auction,4.964%,,5.272%
53,04/10/2023,18:00,EUR,low,PPI (MoM)  (Aug),0.6%,0.6%,-0.5%
54,04/10/2023,18:00,EUR,low,PPI (YoY)  (Aug),-11.5%,-11.6%,-7.6%
55,04/10/2023,18:00,EUR,low,Retail Sales (YoY)  (Aug),-2.1%,-1.2%,-1.0%
56,04/10/2023,18:00,EUR,low,Retail Sales (MoM)  (Aug),-1.2%,-0.3%,-0.1%
57,04/10/2023,19:00,USD,medium,OPEC Meeting,,,
58,04/10/2023,20:00,USD,low,MBA 30-Year Mortgage Rate,7.53%,,7.41%
59,04/10/2023,20:00,USD,low,MBA Mortgage Applications (WoW),-6.0%,,-1.3%
60,04/10/2023,20:00,USD,low,MBA Purchase Index,136.6,,144.8
61,04/10/2023,20:00,USD,low,Mortgage Market Index,178.2,,189.6
62,04/10/2023,20:00,USD,low,Mortgage Refinance Index,384.6,,411.7
63,04/10/2023,20:40,EUR,medium,ECB's De Guindos Speaks,,,
64,04/10/2023,21:15,USD,high,ADP Nonfarm Employment Change  (Sep),89K,153K,180K
65,04/10/2023,23:00,USD,low,All Car Sales  (Sep),3.21M,,3.12M
66,04/10/2023,23:00,USD,low,All Truck Sales  (Sep),12.46M,,12.22M
67,04/10/2023,23:00,USD,low,Durables Excluding Defense (MoM)  (Aug),-0.7%,,-0.7%
68,04/10/2023,23:00,USD,low,Durables Excluding Transport (MoM)  (Aug),0.4%,,0.4%
69,04/10/2023,23:00,USD,medium,Factory Orders (MoM)  (Aug),1.2%,0.2%,-2.1%
70,04/10/2023,23:00,USD,low,Factory orders ex transportation (MoM)  (Aug),1.4%,,0.9%
71,04/10/2023,23:00,USD,low,ISM Non-Manufacturing Business Activity  (Sep),58.8,56.5,57.3
72,04/10/2023,23:00,USD,medium,ISM Non-Manufacturing Employment  (Sep),53.4,,54.7
73,04/10/2023,23:00,USD,low,ISM Non-Manufacturing New Orders  (Sep),51.8,,57.5
74,04/10/2023,23:00,USD,high,ISM Non-Manufacturing PMI  (Sep),53.6,53.6,54.5
75,04/10/2023,23:00,USD,high,ISM Non-Manufacturing Prices  (Sep),58.9,,58.9
76,04/10/2023,23:00,EUR,medium,ECB's Panetta Speaks,,,
77,04/10/2023,23:25,USD,medium,FOMC Member Bowman Speaks,,,
78,04/10/2023,23:30,USD,high,Crude Oil Inventories,-2.224M,-0.446M,-2.170M
79,04/10/2023,23:30,USD,low,EIA Refinery Crude Runs  (WoW),-0.463M,,-0.239M
80,04/10/2023,23:30,USD,low,Crude Oil Imports,-1.958M,,1.767M
81,04/10/2023,23:30,USD,medium,Cushing Crude Oil Inventories,0.132M,,-0.943M
82,04/10/2023,23:30,USD,low,Distillate Fuel Production,-0.243M,,0.150M
83,04/10/2023,23:30,USD,low,EIA Weekly Distillates Stocks,-1.269M,-0.333M,0.398M
84,04/10/2023,23:30,USD,low,Gasoline Production,-0.313M,,-0.572M
85,04/10/2023,23:30,USD,low,Heating Oil Stockpiles,-0.303M,,0.517M
86,04/10/2023,23:30,USD,low,EIA Weekly Refinery Utilization Rates (WoW),-2.2%,,-2.4%
87,04/10/2023,23:30,USD,low,Fed Goolsbee Speaks,,,
88,04/10/2023,23:30,USD,low,Gasoline Inventories,6.481M,0.161M,1.027M
89,05/10/2023,00:25,USD,medium,FOMC Member Bowman Speaks,,,
90,05/10/2023,01:00,EUR,medium,ECB President Lagarde Speaks,,,
91,05/10/2023,08:50,JPY,low,Foreign Bonds Buying,297.1B,,-541.6B
92,05/10/2023,08:50,JPY,low,Foreign Investments in Japanese Stocks,71.0B,,"-3,025.5B"
93,05/10/2023,09:30,AUD,low,Exports (MoM)  (Aug),4.0%,,-1.8%
94,05/10/2023,09:30,AUD,low,Imports (MoM)  (Aug),-0.4%,,3.4%
95,05/10/2023,09:30,AUD,medium,Trade Balance  (Aug),9.640B,8.725B,7.324B
96,05/10/2023,12:35,JPY,low,30-Year JGB Auction,1.691%,,1.640%
97,05/10/2023,17:30,GBP,low,Housing Equity Withdrawal (QoQ),-23.2B,-14.5B,-22.2B
98,05/10/2023,18:45,GBP,medium,BoE MPC Member Broadbent Speaks,,,
99,05/10/2023,18:45,EUR,medium,ECB's Lane Speaks,,,
100,05/10/2023,20:30,USD,low,Challenger Job Cuts (YoY),58.2%,,266.9%
101,05/10/2023,20:30,USD,low,Challenger Job Cuts  (Sep),47.457K,,75.151K
102,05/10/2023,21:30,USD,medium,Continuing Jobless Claims,"1,664K","1,675K","1,665K"
103,05/10/2023,21:30,USD,medium,Exports,256.00B,,251.90B
104,05/10/2023,21:30,USD,medium,Imports,314.30B,,316.60B
105,05/10/2023,21:30,USD,high,Initial Jobless Claims,207K,210K,205K
106,05/10/2023,21:30,USD,low,Jobless Claims 4-Week Avg.,208.75K,,211.25K
107,05/10/2023,21:30,USD,medium,Trade Balance  (Aug),-58.30B,-62.30B,-64.70B
108,05/10/2023,22:00,USD,medium,FOMC Member Mester Speaks,,,
109,05/10/2023,23:00,EUR,medium,ECB's De Guindos Speaks,,,
110,05/10/2023,23:30,USD,low,Natural Gas Storage,86B,92B,90B
111,06/10/2023,00:30,USD,low,4-Week Bill Auction,5.310%,,5.290%
112,06/10/2023,00:30,USD,low,8-Week Bill Auction,5.360%,,5.330%
113,06/10/2023,00:30,USD,low,FOMC Member Barkin Speaks,,,
114,06/10/2023,01:00,USD,medium,FOMC Member Daly Speaks,,,
115,06/10/2023,01:15,USD,medium,Fed Vice Chair for Supervision Barr Speaks,,,
116,06/10/2023,05:30,USD,medium,Fed's Balance Sheet,"7,956B",,"8,002B"
117,06/10/2023,05:30,USD,low,Reserve Balances with Federal Reserve Banks,3.241T,,3.168T
118,06/10/2023,08:30,JPY,low,Average Cash Earnings (YoY),1.1%,1.5%,1.1%
119,06/10/2023,08:30,JPY,medium,Household Spending (MoM)  (Aug),3.9%,0.9%,-2.7%
120,06/10/2023,08:30,JPY,medium,Household Spending (YoY)  (Aug),-2.5%,-4.3%,-5.0%
121,06/10/2023,08:30,JPY,low,Overall wage income of employees  (Aug),1.1%,,1.1%
122,06/10/2023,08:30,JPY,low,Overtime Pay (YoY)  (Aug),1.00%,,0.00%
123,06/10/2023,08:50,JPY,low,Foreign Reserves (USD)  (Sep),"1,237.2B",,"1,251.2B"
124,06/10/2023,09:30,AUD,medium,RBA Financial Stability Review,,,
125,06/10/2023,09:30,AUD,medium,Retail Sales (MoM),0.2%,0.2%,0.5%
126,06/10/2023,14:00,JPY,low,Coincident Indicator (MoM)  (Aug),0.1%,,-1.4%
127,06/10/2023,14:00,JPY,low,Leading Index (MoM)  (Aug),1.3%,,-0.6%
128,06/10/2023,14:00,JPY,low,Leading Index,109.5,109.0,108.2
129,06/10/2023,15:00,GBP,medium,Halifax House Price Index (YoY)  (Sep),-4.7%,,-4.5%
130,06/10/2023,15:00,GBP,medium,Halifax House Price Index (MoM)  (Sep),-0.4%,-0.8%,-1.8%
131,06/10/2023,18:30,GBP,medium,Mortgage Rate (GBP)  (Sep),7.93%,,7.85%
132,06/10/2023,19:50,USD,low,Total Vehicle Sales  (Sep),15.67M,,15.33M
133,06/10/2023,21:30,USD,medium,Average Hourly Earnings (YoY) (YoY)  (Sep),4.2%,4.3%,4.3%
134,06/10/2023,21:30,USD,high,Average Hourly Earnings (MoM)  (Sep),0.2%,0.3%,0.2%
135,06/10/2023,21:30,USD,low,Average Weekly Hours  (Sep),34.4,34.4,34.4
136,06/10/2023,21:30,USD,low,Government Payrolls  (Sep),73.0K,,50.0K
137,06/10/2023,21:30,USD,low,Manufacturing Payrolls  (Sep),17K,5K,11K
138,06/10/2023,21:30,USD,high,Nonfarm Payrolls  (Sep),336K,170K,227K
139,06/10/2023,21:30,USD,medium,Participation Rate  (Sep),62.8%,,62.8%
140,06/10/2023,21:30,USD,medium,Private Nonfarm Payrolls  (Sep),263K,160K,177K
141,06/10/2023,21:30,USD,medium,U6 Unemployment Rate  (Sep),7.0%,,7.1%
142,06/10/2023,21:30,USD,high,Unemployment Rate  (Sep),3.8%,3.7%,3.8%
143,07/10/2023,01:00,USD,medium,Fed Waller Speaks,,,
144,07/10/2023,02:00,USD,medium,U.S. Baker Hughes Oil Rig Count,497,,502
145,07/10/2023,02:00,USD,medium,U.S. Baker Hughes Total Rig Count,619,,623
146,07/10/2023,04:00,USD,medium,Consumer Credit  (Aug),-15.63B,11.70B,10.99B
147,07/10/2023,05:30,GBP,medium,CFTC GBP speculative net positions,-6.7K,,15.7K
148,07/10/2023,05:30,USD,low,CFTC Aluminium speculative net positions,5.8K,,6.7K
149,07/10/2023,05:30,USD,low,CFTC Copper speculative net positions,-21.9K,,-28.8K
150,07/10/2023,05:30,USD,low,CFTC Corn speculative net positions,-107.5K,,-118.5K
151,07/10/2023,05:30,USD,medium,CFTC Crude Oil speculative net positions,349.6K,,350.1K
152,07/10/2023,05:30,USD,medium,CFTC Gold speculative net positions,91.2K,,115.8K
153,07/10/2023,05:30,USD,medium,CFTC Nasdaq 100 speculative net positions,1.4K,,0.8K
154,07/10/2023,05:30,USD,low,CFTC Natural Gas speculative net positions,-79.2K,,-94.2K
155,07/10/2023,05:30,USD,medium,CFTC S&P 500 speculative net positions,-73.2K,,-89.3K
156,07/10/2023,05:30,USD,low,CFTC Silver speculative net positions,15.3K,,20.1K
