id,date,time,currency,importance,event,actual,forecast,previous
0,01/08/2022,00:00,USD,low,M2 Money Supply (MoM)  (Jun),21.64T,,21.61T
1,01/08/2022,07:30,AUD,low,AIG Manufacturing Index  (Jul),52.5,,54.0
2,01/08/2022,10:00,AUD,low,MI Inflation Gauge (MoM),1.2%,,0.3%
3,01/08/2022,10:30,AUD,low,ANZ Job Advertisements (MoM),-1.1%,,0.4%
4,01/08/2022,18:00,EUR,medium,Unemployment Rate  (Jun),6.6%,6.6%,6.6%
5,01/08/2022,23:00,USD,medium,Construction Spending (MoM)  (Jun),-1.1%,0.2%,0.1%
6,01/08/2022,23:00,USD,medium,ISM Manufacturing Employment  (Jul),49.9,,47.3
7,01/08/2022,23:00,USD,low,ISM Manufacturing New Orders Index  (Jul),48.0,,49.2
8,01/08/2022,23:00,USD,high,ISM Manufacturing PMI  (Jul),52.8,52.0,53.0
9,01/08/2022,23:00,USD,high,ISM Manufacturing Prices  (Jul),60.0,74.3,78.5
10,02/08/2022,00:30,USD,low,3-Month Bill Auction,2.490%,,2.520%
11,02/08/2022,00:30,USD,low,6-Month Bill Auction,2.850%,,2.920%
12,02/08/2022,03:00,USD,low,Loan Officer Survey,,,
13,02/08/2022,08:50,JPY,low,Monetary Base (YoY),2.8%,,3.9%
14,02/08/2022,10:30,AUD,medium,Building Approvals (MoM)  (Jun),-0.7%,-5.0%,11.2%
15,02/08/2022,10:30,AUD,medium,Home Loans (MoM),-3.3%,-3.0%,2.1%
16,02/08/2022,10:30,AUD,low,Invest Housing Finance (MoM),-6.3%,,0.9%
17,02/08/2022,10:30,AUD,low,Private House Approvals  (Jun),1.2%,,-2.1%
18,02/08/2022,12:35,JPY,medium,10-Year JGB Auction,0.168%,,0.248%
19,02/08/2022,13:30,AUD,high,RBA Interest Rate Decision  (Aug),1.85%,1.85%,1.35%
20,02/08/2022,13:30,AUD,medium,RBA Rate Statement,,,
21,02/08/2022,15:00,GBP,medium,Nationwide HPI (MoM)  (Jul),0.1%,0.3%,0.2%
22,02/08/2022,15:00,GBP,medium,Nationwide HPI (YoY)  (Jul),11.0%,11.5%,10.7%
23,02/08/2022,15:30,AUD,low,Commodity Prices (YoY),14.1%,,29.2%
24,02/08/2022,18:00,GBP,low,10-Year Treasury Gilt Auction,1.782%,,2.145%
25,02/08/2022,21:55,USD,low,Redbook (YoY),15.5%,,13.3%
26,02/08/2022,23:00,USD,low,Chicago Fed President Evans Speaks,,,
27,02/08/2022,23:00,USD,high,JOLTS Job Openings  (Jun),10.698M,11.000M,11.303M
28,03/08/2022,00:00,USD,low,Total Vehicle Sales,13.35M,13.40M,13.00M
29,03/08/2022,05:30,USD,medium,API Weekly Crude Oil Stock,2.165M,-0.467M,-4.037M
30,03/08/2022,07:30,AUD,low,AIG Construction Index  (Jul),45.3,,46.2
31,03/08/2022,07:45,USD,medium,FOMC Member Bullard Speaks,,,
32,03/08/2022,10:30,AUD,low,RBA Chart Pack Release,,,
33,03/08/2022,10:30,AUD,medium,Retail Sales (MoM),0.2%,0.2%,0.9%
34,03/08/2022,10:30,AUD,low,Retail Sales (QoQ)  (Q2),1.4%,1.2%,1.0%
35,03/08/2022,18:00,EUR,low,PPI (YoY)  (Jun),35.8%,35.7%,36.2%
36,03/08/2022,18:00,EUR,low,PPI (MoM)  (Jun),1.1%,1.0%,0.5%
37,03/08/2022,18:00,EUR,low,Retail Sales (YoY)  (Jun),-3.7%,-1.7%,0.4%
38,03/08/2022,18:00,EUR,low,Retail Sales (MoM)  (Jun),-1.2%,0.1%,0.4%
39,03/08/2022,19:00,USD,medium,OPEC Meeting,,,
40,03/08/2022,20:00,USD,low,MBA 30-Year Mortgage Rate,5.43%,,5.74%
41,03/08/2022,20:00,USD,low,MBA Mortgage Applications (WoW),1.2%,,-1.8%
42,03/08/2022,20:00,USD,low,MBA Purchase Index,208.4,,206.4
43,03/08/2022,20:00,USD,low,Mortgage Market Index,279.2,,276.0
44,03/08/2022,20:00,USD,low,Mortgage Refinance Index,640.6,,631.4
45,03/08/2022,23:00,USD,low,All Car Sales  (Jul),2.79M,,2.70M
46,03/08/2022,23:00,USD,low,All Truck Sales  (Jul),10.56M,,10.31M
47,03/08/2022,23:00,USD,low,Durables Excluding Defense (MoM)  (Jun),0.5%,,0.4%
48,03/08/2022,23:00,USD,medium,Factory Orders (MoM)  (Jun),2.0%,1.1%,1.8%
49,03/08/2022,23:00,USD,low,Factory orders ex transportation (MoM)  (Jun),1.4%,,1.8%
50,03/08/2022,23:00,USD,low,ISM Non-Manufacturing Business Activity  (Jul),59.9,54.0,56.1
51,03/08/2022,23:00,USD,medium,ISM Non-Manufacturing Employment  (Jul),49.1,,47.4
52,03/08/2022,23:00,USD,low,ISM Non-Manufacturing New Orders  (Jul),59.9,,55.6
53,03/08/2022,23:00,USD,high,ISM Non-Manufacturing PMI  (Jul),56.7,53.5,55.3
54,03/08/2022,23:00,USD,high,ISM Non-Manufacturing Prices  (Jul),72.3,,80.1
55,03/08/2022,23:30,USD,high,Crude Oil Inventories,4.467M,-0.629M,-4.523M
56,03/08/2022,23:30,USD,low,EIA Refinery Crude Runs  (WoW),-0.174M,,-0.292M
57,03/08/2022,23:30,USD,low,Crude Oil Imports,2.214M,,-1.144M
58,03/08/2022,23:30,USD,medium,Cushing Crude Oil Inventories,0.926M,,0.751M
59,03/08/2022,23:30,USD,low,Distillate Fuel Production,-0.076M,,-0.022M
60,03/08/2022,23:30,USD,low,EIA Weekly Distillates Stocks,-2.400M,1.038M,-0.784M
61,03/08/2022,23:30,USD,low,Gasoline Production,-0.366M,,0.290M
62,03/08/2022,23:30,USD,low,Heating Oil Stockpiles,0.023M,,-0.012M
63,03/08/2022,23:30,USD,low,EIA Weekly Refinery Utilization Rates (WoW),-1.2%,0.6%,-1.5%
64,03/08/2022,23:30,USD,medium,FOMC Member Harker Speaks,,,
65,03/08/2022,23:30,USD,low,Gasoline Inventories,0.163M,-1.614M,-3.304M
66,04/08/2022,05:30,USD,medium,Fed's Balance Sheet,"8,874.62B",,"8,890.00B"
67,04/08/2022,08:50,JPY,low,Foreign Bonds Buying,37.1B,,112.0B
68,04/08/2022,08:50,JPY,low,Foreign Investments in Japanese Stocks,-120.3B,,297.6B
69,04/08/2022,10:30,AUD,low,Exports (MoM)  (Jun),5.1%,0.0%,8.9%
70,04/08/2022,10:30,AUD,low,Imports (MoM)  (Jun),0.7%,3.2%,5.0%
71,04/08/2022,10:30,AUD,medium,Trade Balance  (Jun),17.670B,14.000B,15.016B
72,04/08/2022,17:00,EUR,medium,ECB Economic Bulletin,,,
73,04/08/2022,20:00,GBP,low,BoE FPC Meeting Minutes,,,
74,04/08/2022,20:00,GBP,medium,BoE MPC vote cut  (Aug),0,0,0
75,04/08/2022,20:00,GBP,medium,BoE MPC vote hike  (Aug),9,9,9
76,04/08/2022,20:00,GBP,medium,BoE MPC vote unchanged  (Aug),0,0,0
77,04/08/2022,20:00,GBP,high,BoE Interest Rate Decision  (Aug),1.75%,1.75%,1.25%
78,04/08/2022,20:30,GBP,medium,BoE Gov Bailey Speaks,,,
79,04/08/2022,20:30,USD,low,Challenger Job Cuts (YoY),36.3%,,58.8%
80,04/08/2022,20:30,USD,low,Challenger Job Cuts  (Jul),25.810K,,32.517K
81,04/08/2022,21:30,USD,medium,Continuing Jobless Claims,"1,416K","1,370K","1,368K"
82,04/08/2022,21:30,USD,medium,Exports,260.80B,,255.90B
83,04/08/2022,21:30,USD,medium,Imports,340.40B,,341.40B
84,04/08/2022,21:30,USD,high,Initial Jobless Claims,260K,259K,254K
85,04/08/2022,21:30,USD,low,Jobless Claims 4-Week Avg.,254.75K,,248.75K
86,04/08/2022,21:30,USD,medium,Trade Balance  (Jun),-79.60B,-80.10B,-84.90B
87,04/08/2022,23:30,USD,low,Natural Gas Storage,41B,29B,15B
88,04/08/2022,23:30,EUR,medium,ECB's Elderson Speaks,,,
89,05/08/2022,00:30,USD,low,4-Week Bill Auction,2.110%,,2.140%
90,05/08/2022,00:30,USD,low,8-Week Bill Auction,2.280%,,2.210%
