id,date,time,currency,importance,event,actual,forecast,previous
0,01/07/2021,00:00,USD,low,OPEC Crude Oil Production Algeria (Barrel),0.88M,,0.87M
1,01/07/2021,00:00,USD,low,OPEC Crude Oil Production Congo (Barrel),0.26M,,0.27M
2,01/07/2021,00:00,USD,low,OPEC Crude Oil Production Gabon (Barrel),0.18M,,0.19M
3,01/07/2021,00:00,USD,low,OPEC Crude Oil Production Guinea (Barrel),0.11M,,0.11M
4,01/07/2021,00:00,USD,low,OPEC Crude oil Production Iran (Barrel),2.46M,,2.39M
5,01/07/2021,00:00,USD,low,OPEC Crude oil Production Iraq (Barrel),3.97M,,3.92M
6,01/07/2021,00:00,USD,low,OPEC Crude Oil Production Kuwait (Barrel),2.36M,,2.33M
7,01/07/2021,00:00,USD,low,OPEC Crude Oil Production Libya (Barrel),1.16M,,1.13M
8,01/07/2021,00:00,USD,low,OPEC Crude Oil Production Nigeria (Barrel),1.39M,,1.55M
9,01/07/2021,00:00,USD,low,OPEC Crude oil Production Saudi Arabia (Barrel),8.47M,,8.13M
10,01/07/2021,00:00,USD,low,OPEC Crude oil Production UAE (Barrel),2.64M,,2.61M
11,01/07/2021,00:00,USD,low,OPEC Crude oil Production Venezuela (Barrel),0.53M,,0.45M
12,01/07/2021,00:00,USD,low,M2 Money Supply (MoM)  (May),20.4T,,20.4T
13,01/07/2021,02:00,USD,low,FOMC Member Barkin Speaks,,,
14,01/07/2021,05:30,USD,medium,Fed's Balance Sheet,"8,078.54B",,"8,101.95B"
15,01/07/2021,07:30,AUD,low,AIG Manufacturing Index  (Jun),63.2,,61.8
16,01/07/2021,08:50,JPY,low,Foreign Bonds Buying,"-1,026.5B",,983.5B
17,01/07/2021,08:50,JPY,low,Foreign Investments in Japanese Stocks,-147.1B,,-191.7B
18,01/07/2021,08:50,JPY,medium,Tankan All Big Industry CAPEX  (Q2),9.6%,7.2%,3.0%
19,01/07/2021,08:50,JPY,low,Tankan All Small Industry CAPEX  (Q2),0.9%,-2.6%,-5.5%
20,01/07/2021,08:50,JPY,medium,Tankan Big Manufacturing Outlook Index  (Q2),13,18,4
21,01/07/2021,08:50,JPY,medium,Tankan Large Manufacturers Index  (Q2),14,15,5
22,01/07/2021,08:50,JPY,low,Tankan Large Non-Manufacturers Diffusion Index  (Q2),3,8,-1
23,01/07/2021,08:50,JPY,medium,Tankan Large Non-Manufacturers Index  (Q2),1,3,-1
24,01/07/2021,08:50,JPY,low,Tankan Small Manufacturers Diffusion Index  (Q2),-6,-3,-12
25,01/07/2021,08:50,JPY,low,Tankan Small Manufacturing Index  (Q2),-7,-5,-13
26,01/07/2021,08:50,JPY,low,Tankan Small Non-Manufacturers Diffusion Index  (Q2),-12,-8,-16
27,01/07/2021,08:50,JPY,low,Tankan Small Non-Manufacturing Index  (Q2),-9,-9,-11
28,01/07/2021,10:30,AUD,low,Exports (MoM)  (May),6%,,3%
29,01/07/2021,10:30,AUD,low,Imports (MoM)  (May),3%,,-3%
30,01/07/2021,10:30,AUD,medium,Trade Balance  (May),9.681B,10.000B,8.157B
31,01/07/2021,12:45,JPY,medium,10-Year JGB Auction,0.058%,,0.078%
32,01/07/2021,15:30,AUD,low,Commodity Prices (YoY),49.1%,,40.7%
33,01/07/2021,16:00,EUR,medium,ECB President Lagarde Speaks,,,
34,01/07/2021,17:00,GBP,medium,BoE Gov Bailey Speaks,,,
35,01/07/2021,18:00,EUR,medium,ECB's Enria Speaks,,,
36,01/07/2021,18:00,EUR,medium,Unemployment Rate  (May),7.9%,8.0%,8.1%
37,01/07/2021,18:30,EUR,medium,ECB's Elderson Speaks,,,
38,01/07/2021,19:00,USD,medium,OPEC Meeting,,,
39,01/07/2021,20:30,USD,low,Challenger Job Cuts (YoY),-88.0%,,-93.8%
40,01/07/2021,20:30,USD,low,Challenger Job Cuts  (Jun),20.476K,,24.586K
41,01/07/2021,21:30,USD,medium,Continuing Jobless Claims,"3,469K","3,382K","3,413K"
42,01/07/2021,21:30,USD,high,Initial Jobless Claims,364K,390K,415K
43,01/07/2021,21:30,USD,low,Jobless Claims 4-Week Avg.,392.75K,,398.75K
44,01/07/2021,23:00,USD,medium,Construction Spending (MoM)  (May),-0.3%,0.4%,0.1%
45,01/07/2021,23:00,USD,medium,ISM Manufacturing Employment  (Jun),49.9,,50.9
46,01/07/2021,23:00,USD,low,ISM Manufacturing New Orders Index  (Jun),66.0,,67.0
47,01/07/2021,23:00,USD,high,ISM Manufacturing PMI  (Jun),60.6,61.0,61.2
48,01/07/2021,23:00,USD,high,ISM Manufacturing Prices  (Jun),92.1,86.5,88.0
49,01/07/2021,23:30,USD,low,Natural Gas Storage,76B,68B,55B
50,02/07/2021,00:30,USD,low,4-Week Bill Auction,0.050%,,0.045%
51,02/07/2021,00:30,USD,low,8-Week Bill Auction,0.045%,,0.050%
52,02/07/2021,04:00,GBP,medium,BoE Gov Bailey Speaks,,,
53,02/07/2021,08:00,USD,low,Total Vehicle Sales,15.40M,,17.00M
54,02/07/2021,08:50,JPY,low,Monetary Base (YoY),19.1%,,22.4%
55,02/07/2021,09:30,AUD,low,Invest Housing Finance (MoM),13.3%,,2.1%
56,02/07/2021,10:30,AUD,medium,Home Loans (MoM),1.9%,,4.3%
57,02/07/2021,18:00,EUR,medium,ECB's Enria Speaks,,,
58,02/07/2021,18:00,EUR,low,PPI (YoY)  (May),9.6%,9.5%,7.6%
59,02/07/2021,18:00,EUR,low,PPI (MoM)  (May),1.3%,1.2%,0.9%
60,02/07/2021,21:30,USD,high,Average Hourly Earnings (MoM)  (Jun),0.3%,0.4%,0.4%
61,02/07/2021,21:30,USD,medium,Average Hourly Earnings (YoY) (YoY)  (Jun),3.6%,3.7%,1.9%
62,02/07/2021,21:30,USD,low,Average Weekly Hours  (Jun),34.7,34.9,34.8
63,02/07/2021,21:30,USD,low,Government Payrolls  (Jun),188.0K,,67.0K
64,02/07/2021,21:30,USD,low,Manufacturing Payrolls  (Jun),15K,28K,39K
65,02/07/2021,21:30,USD,high,Nonfarm Payrolls  (Jun),850K,700K,583K
66,02/07/2021,21:30,USD,medium,Participation Rate  (Jun),61.6%,,61.6%
67,02/07/2021,21:30,USD,medium,Private Nonfarm Payrolls  (Jun),662K,600K,516K
68,02/07/2021,21:30,USD,medium,Trade Balance  (May),-71.20B,-71.40B,-69.10B
69,02/07/2021,21:30,USD,medium,U6 Unemployment Rate  (Jun),9.8%,,10.2%
70,02/07/2021,21:30,USD,high,Unemployment Rate  (Jun),5.9%,5.7%,5.8%
71,02/07/2021,21:30,EUR,medium,ECB President Lagarde Speaks,,,
72,02/07/2021,22:00,USD,low,All Car Sales  (Jun),3.56M,,3.99M
73,02/07/2021,22:00,USD,low,All Truck Sales  (Jun),11.80M,,13.06M
74,02/07/2021,23:00,USD,low,Durables Excluding Defense (MoM)  (May),1.7%,,1.7%
75,02/07/2021,23:00,USD,medium,Factory Orders (MoM)  (May),1.7%,1.6%,-0.1%
76,02/07/2021,23:00,USD,low,Factory orders ex transportation (MoM)  (May),0.7%,,1.0%
77,03/07/2021,02:00,USD,medium,U.S. Baker Hughes Oil Rig Count,376,,372
78,03/07/2021,02:00,USD,medium,U.S. Baker Hughes Total Rig Count,475,,470
79,03/07/2021,04:30,GBP,medium,CFTC GBP speculative net positions,17.7K,,17.9K
80,03/07/2021,04:30,USD,low,CFTC Aluminium speculative net positions,2.5K,,2.6K
81,03/07/2021,04:30,USD,low,CFTC Copper speculative net positions,11.4K,,7.7K
82,03/07/2021,04:30,USD,low,CFTC Corn speculative net positions,353.0K,,388.4K
83,03/07/2021,04:30,USD,medium,CFTC Crude Oil speculative net positions,522.5K,,526.2K
84,03/07/2021,04:30,USD,medium,CFTC Gold speculative net positions,162.2K,,166.2K
85,03/07/2021,04:30,USD,medium,CFTC Nasdaq 100 speculative net positions,-8.1K,,-10.4K
86,03/07/2021,04:30,USD,low,CFTC Natural Gas speculative net positions,-100.8K,,-105.1K
87,03/07/2021,04:30,USD,medium,CFTC S&P 500 speculative net positions,55.2K,,59.3K
