id,date,time,currency,importance,event,actual,forecast,previous
0,01/11/2023,00:30,USD,low,52-Week Bill Auction,5.135%,,5.185%
1,01/11/2023,01:30,EUR,medium,ECB's De Guindos Speaks,,,
2,01/11/2023,05:30,USD,medium,API Weekly Crude Oil Stock,1.347M,1.601M,-2.668M
3,01/11/2023,07:00,AUD,low,AIG Construction Index  (Oct),18.5,,7.1
4,01/11/2023,07:00,AUD,low,AIG Manufacturing Index  (Oct),-20.9,,-12.8
5,01/11/2023,09:30,AUD,low,Building Approvals (YoY)  (Sep),-20.60%,,-22.30%
6,01/11/2023,09:30,AUD,medium,Building Approvals (MoM)  (Sep),-4.6%,1.3%,8.1%
7,01/11/2023,09:30,AUD,low,Private House Approvals  (Sep),-4.6%,,5.8%
8,01/11/2023,14:30,AUD,low,Commodity Prices (YoY),-16.8%,,-21.3%
9,01/11/2023,16:00,GBP,medium,Nationwide HPI (YoY)  (Oct),-3.3%,-4.8%,-5.3%
10,01/11/2023,16:00,GBP,medium,Nationwide HPI (MoM)  (Oct),0.9%,-0.4%,0.1%
11,01/11/2023,19:00,GBP,low,5-Year Treasury Gilt Auction,4.474%,,4.803%
12,01/11/2023,20:00,USD,low,MBA 30-Year Mortgage Rate,7.86%,,7.90%
13,01/11/2023,20:00,USD,low,MBA Mortgage Applications (WoW),-2.1%,,-1.0%
14,01/11/2023,20:00,USD,low,MBA Purchase Index,125.2,,127.0
15,01/11/2023,20:00,USD,low,Mortgage Market Index,161.8,,165.2
16,01/11/2023,20:00,USD,low,Mortgage Refinance Index,341.7,,354.0
17,01/11/2023,21:15,USD,high,ADP Nonfarm Employment Change  (Oct),113K,150K,89K
18,01/11/2023,23:00,USD,medium,Construction Spending (MoM)  (Sep),0.4%,0.4%,1.0%
19,01/11/2023,23:00,USD,medium,ISM Manufacturing Employment  (Oct),46.8,50.3,51.2
20,01/11/2023,23:00,USD,low,ISM Manufacturing New Orders Index  (Oct),45.5,,49.2
21,01/11/2023,23:00,USD,high,ISM Manufacturing PMI  (Oct),46.7,49.0,49.0
22,01/11/2023,23:00,USD,high,ISM Manufacturing Prices  (Oct),45.1,45.0,43.8
23,01/11/2023,23:00,USD,high,JOLTS Job Openings  (Sep),9.553M,9.250M,9.497M
24,01/11/2023,23:30,USD,high,Crude Oil Inventories,0.774M,1.261M,1.371M
25,01/11/2023,23:30,USD,low,EIA Refinery Crude Runs  (WoW),0.062M,,-0.207M
26,01/11/2023,23:30,USD,low,Crude Oil Imports,0.348M,,0.539M
27,01/11/2023,23:30,USD,medium,Cushing Crude Oil Inventories,0.272M,,0.213M
28,01/11/2023,23:30,USD,low,Distillate Fuel Production,-0.153M,,0.039M
29,01/11/2023,23:30,USD,low,EIA Weekly Distillates Stocks,-0.792M,-1.540M,-1.686M
30,01/11/2023,23:30,USD,low,Gasoline Production,-0.330M,,0.063M
